customer_id,tower_id,region_customer,plan,monthly_revenue,data_usage_gb,complaint_count,region_tower,technology,tower_health_score,tower_status,problem_indicators,failure_probability,risk_category,recommended_action,network_region,potentially_affected,revenue_at_risk,high_value_customer,high_value_at_risk
C09126,T1331,Central,Standard,499,46.97,0,Central,4G,78.32,Warning,No Major Issue,65.71,HIGH,Schedule preventive maintenance,Central,True,499,False,False
C09127,T1392,North,Standard,499,1.19,1,North,4G,78.78,Warning,No Major Issue,18.98,LOW,Normal monitoring,North,False,0,False,False
C09128,T1389,South,Unlimited,1199,26.74,2,South,5G,78.78,Warning,No Major Issue,23.46,LOW,Normal monitoring,South,False,0,True,False
C09129,T1306,East,Unlimited,1199,37.1,9,East,5G,51.21,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,1199,True,True
C09130,T1122,Central,Unlimited,1199,25.12,1,Central,5G,78.51,Warning,No Major Issue,33.77,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C09131,T1304,West,Premium,799,4.68,1,West,4G,78.98,Warning,No Major Issue,17.73,LOW,Normal monitoring,West,False,0,True,False
C09132,T1265,South,Basic,299,22.08,0,South,4G,78.12,Warning,No Major Issue,65.38,HIGH,Schedule preventive maintenance,South,True,299,False,False
C09133,T1349,Central,Unlimited,1199,43.17,1,Central,5G,79.1,Warning,No Major Issue,23.11,LOW,Normal monitoring,Central,False,0,True,False
C09134,T1227,North,Premium,799,32.89,2,North,5G,79.11,Warning,No Major Issue,27.54,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09135,T1139,West,Standard,499,24.04,2,West,5G,79.29,Warning,No Major Issue,15.64,LOW,Normal monitoring,West,False,0,False,False
C09136,T1159,North,Unlimited,1199,37.36,3,North,5G,78.88,Warning,No Major Issue,76.88,CRITICAL,Immediate technician inspection,North,True,1199,True,True
C09137,T1269,East,Unlimited,1199,32.62,3,East,5G,78.33,Warning,No Major Issue,33.7,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C09138,T1339,West,Basic,299,41.64,0,West,5G,78.58,Warning,No Major Issue,22.16,LOW,Normal monitoring,West,False,0,False,False
C09139,T1156,Central,Premium,799,9.49,2,Central,4G,78.47,Warning,No Major Issue,29.78,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C09140,T1196,Central,Standard,499,8.75,1,Central,5G,78.01,Warning,No Major Issue,31.62,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C09141,T1406,East,Premium,799,34.93,1,East,5G,78.41,Warning,No Major Issue,12.0,LOW,Normal monitoring,East,False,0,True,False
C09142,T1127,Central,Basic,299,28.1,1,Central,5G,78.37,Warning,No Major Issue,71.46,HIGH,Schedule preventive maintenance,Central,True,299,False,False
C09143,T1414,South,Premium,799,26.78,0,South,4G,78.45,Warning,No Major Issue,21.63,LOW,Normal monitoring,South,False,0,True,False
C09144,T1169,West,Unlimited,1199,25.98,1,West,5G,78.69,Warning,No Major Issue,65.76,HIGH,Schedule preventive maintenance,West,True,1199,True,True
C09145,T1206,Central,Premium,799,26.82,2,Central,5G,79.08,Warning,No Major Issue,13.79,LOW,Normal monitoring,Central,False,0,True,False
C09146,T1334,North,Standard,499,36.88,1,North,5G,78.58,Warning,No Major Issue,24.64,LOW,Normal monitoring,North,False,0,False,False
C09147,T1100,South,Premium,799,19.89,0,South,4G,78.34,Warning,No Major Issue,38.35,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09148,T1005,North,Standard,499,17.61,2,North,4G,79.65,Warning,No Major Issue,84.12,CRITICAL,Immediate technician inspection,North,True,499,False,False
C09149,T1320,South,Unlimited,1199,33.31,3,South,5G,78.25,Warning,No Major Issue,12.43,LOW,Normal monitoring,South,False,0,True,False
C09150,T1405,South,Basic,299,33.35,1,South,4G,79.36,Warning,No Major Issue,61.17,HIGH,Schedule preventive maintenance,South,True,299,False,False
C09151,T1433,Central,Unlimited,1199,36.65,1,Central,5G,77.67,Warning,No Major Issue,21.11,LOW,Normal monitoring,Central,False,0,True,False
C09152,T1137,South,Unlimited,1199,42.33,2,South,5G,78.36,Warning,No Major Issue,29.22,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09153,T1199,West,Unlimited,1199,21.81,2,West,4G,79.38,Warning,No Major Issue,26.75,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C09154,T1341,West,Basic,299,26.13,0,West,5G,78.57,Warning,No Major Issue,35.97,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C09155,T1490,East,Basic,299,10.87,1,East,4G,79.51,Warning,No Major Issue,46.61,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C09156,T1338,West,Standard,499,20.67,1,West,4G,78.83,Warning,No Major Issue,23.63,LOW,Normal monitoring,West,False,0,False,False
C09157,T1429,North,Standard,499,48.74,0,North,5G,79.36,Warning,No Major Issue,18.04,LOW,Normal monitoring,North,False,0,False,False
C09158,T1295,West,Standard,499,20.15,2,West,4G,78.75,Warning,No Major Issue,14.07,LOW,Normal monitoring,West,False,0,False,False
C09159,T1124,East,Standard,499,8.27,1,East,5G,79.03,Warning,No Major Issue,58.21,HIGH,Schedule preventive maintenance,East,True,499,False,False
C09160,T1136,South,Unlimited,1199,27.99,2,South,5G,79.19,Warning,No Major Issue,22.49,LOW,Normal monitoring,South,False,0,True,False
C09161,T1286,West,Unlimited,1199,28.58,0,West,4G,78.99,Warning,No Major Issue,35.76,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C09162,T1070,West,Standard,499,33.4,1,West,4G,78.78,Warning,No Major Issue,20.54,LOW,Normal monitoring,West,False,0,False,False
C09163,T1462,Central,Basic,299,7.69,0,Central,5G,77.9,Warning,No Major Issue,33.41,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C09164,T1115,North,Unlimited,1199,21.71,1,North,4G,78.43,Warning,No Major Issue,20.14,LOW,Normal monitoring,North,False,0,True,False
C09165,T1106,West,Standard,499,23.91,0,West,4G,78.42,Warning,No Major Issue,17.19,LOW,Normal monitoring,West,False,0,False,False
C09166,T1248,North,Premium,799,26.36,0,North,4G,78.14,Warning,No Major Issue,36.87,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09167,T1027,North,Unlimited,1199,27.31,0,North,5G,78.45,Warning,No Major Issue,22.57,LOW,Normal monitoring,North,False,0,True,False
C09168,T1345,North,Basic,299,38.1,0,North,5G,79.13,Warning,No Major Issue,25.51,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C09169,T1104,South,Unlimited,1199,23.83,1,South,5G,78.68,Warning,No Major Issue,34.25,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09170,T1251,West,Premium,799,27.27,1,West,5G,78.4,Warning,No Major Issue,19.73,LOW,Normal monitoring,West,False,0,True,False
C09171,T1361,West,Premium,799,22.46,2,West,4G,78.6,Warning,No Major Issue,29.39,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C09172,T1253,East,Standard,499,23.91,2,East,5G,78.68,Warning,No Major Issue,16.17,LOW,Normal monitoring,East,False,0,False,False
C09173,T1026,South,Premium,799,38.13,1,South,5G,78.82,Warning,No Major Issue,31.72,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09174,T1403,Central,Premium,799,0.0,1,Central,5G,78.48,Warning,No Major Issue,25.54,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C09175,T1167,South,Unlimited,1199,30.22,1,South,5G,78.45,Warning,No Major Issue,29.12,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09176,T1351,East,Premium,799,14.57,1,East,5G,79.14,Warning,No Major Issue,35.18,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C09177,T1345,North,Unlimited,1199,14.17,0,North,5G,79.13,Warning,No Major Issue,25.51,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09178,T1339,West,Unlimited,1199,21.24,3,West,5G,78.58,Warning,No Major Issue,22.16,LOW,Normal monitoring,West,False,0,True,False
C09179,T1333,North,Premium,799,29.79,1,North,4G,78.86,Warning,No Major Issue,15.82,LOW,Normal monitoring,North,False,0,True,False
C09180,T1422,East,Unlimited,1199,51.95,1,East,5G,79.44,Warning,No Major Issue,24.05,LOW,Normal monitoring,East,False,0,True,False
C09181,T1257,Central,Unlimited,1199,26.99,1,Central,5G,79.41,Warning,No Major Issue,22.44,LOW,Normal monitoring,Central,False,0,True,False
C09182,T1287,South,Basic,299,42.0,0,South,5G,78.94,Warning,No Major Issue,25.83,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C09183,T1027,North,Premium,799,32.92,1,North,5G,78.45,Warning,No Major Issue,22.57,LOW,Normal monitoring,North,False,0,True,False
C09184,T1172,East,Basic,299,23.82,2,East,5G,78.8,Warning,No Major Issue,24.66,LOW,Normal monitoring,East,False,0,False,False
C09185,T1435,South,Standard,499,20.45,1,South,5G,78.62,Warning,No Major Issue,27.1,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C09186,T1469,Central,Unlimited,1199,29.0,1,Central,4G,78.47,Warning,No Major Issue,12.47,LOW,Normal monitoring,Central,False,0,True,False
C09187,T1326,North,Unlimited,1199,27.96,3,North,4G,78.92,Warning,No Major Issue,80.51,CRITICAL,Immediate technician inspection,North,True,1199,True,True
C09188,T1333,North,Unlimited,1199,31.55,0,North,4G,78.86,Warning,No Major Issue,15.82,LOW,Normal monitoring,North,False,0,True,False
C09189,T1133,South,Premium,799,11.58,0,South,4G,78.53,Warning,No Major Issue,21.4,LOW,Normal monitoring,South,False,0,True,False
C09190,T1481,West,Premium,799,14.85,1,West,5G,79.8,Warning,No Major Issue,80.25,CRITICAL,Immediate technician inspection,West,True,799,True,True
C09191,T1109,East,Unlimited,1199,27.22,0,East,5G,78.7,Warning,No Major Issue,23.67,LOW,Normal monitoring,East,False,0,True,False
C09192,T1468,North,Standard,499,29.56,0,North,4G,78.17,Warning,No Major Issue,76.45,CRITICAL,Immediate technician inspection,North,True,499,False,False
C09193,T1084,East,Unlimited,1199,21.7,0,East,4G,77.82,Warning,No Major Issue,17.99,LOW,Normal monitoring,East,False,0,True,False
C09194,T1018,East,Premium,799,35.4,5,East,5G,50.98,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,799,True,True
C09195,T1054,West,Premium,799,25.29,1,West,5G,78.89,Warning,No Major Issue,60.2,HIGH,Schedule preventive maintenance,West,True,799,True,True
C09196,T1492,East,Unlimited,1199,25.58,1,East,5G,78.98,Warning,No Major Issue,80.26,CRITICAL,Immediate technician inspection,East,True,1199,True,True
C09197,T1181,West,Standard,499,13.71,0,West,4G,78.79,Warning,No Major Issue,53.85,HIGH,Schedule preventive maintenance,West,True,499,False,False
C09198,T1451,South,Premium,799,18.98,1,South,4G,78.42,Warning,No Major Issue,25.94,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09199,T1409,North,Premium,799,5.51,2,North,5G,79.11,Warning,No Major Issue,26.48,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09200,T1090,South,Basic,299,24.44,2,South,5G,79.03,Warning,No Major Issue,27.29,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C09201,T1031,East,Premium,799,21.03,1,East,5G,78.59,Warning,No Major Issue,17.34,LOW,Normal monitoring,East,False,0,True,False
C09202,T1077,East,Basic,299,38.56,2,East,5G,79.68,Warning,No Major Issue,78.8,CRITICAL,Immediate technician inspection,East,True,299,False,False
C09203,T1350,Central,Unlimited,1199,25.35,1,Central,4G,78.44,Warning,No Major Issue,17.97,LOW,Normal monitoring,Central,False,0,True,False
C09204,T1226,Central,Premium,799,15.81,0,Central,4G,78.81,Warning,No Major Issue,25.46,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C09205,T1233,West,Basic,299,25.91,0,West,5G,79.13,Warning,No Major Issue,85.8,CRITICAL,Immediate technician inspection,West,True,299,False,False
C09206,T1443,East,Premium,799,12.28,2,East,5G,79.13,Warning,No Major Issue,13.52,LOW,Normal monitoring,East,False,0,True,False
C09207,T1070,West,Basic,299,24.05,0,West,4G,78.78,Warning,No Major Issue,20.54,LOW,Normal monitoring,West,False,0,False,False
C09208,T1127,Central,Premium,799,21.94,0,Central,5G,78.37,Warning,No Major Issue,71.46,HIGH,Schedule preventive maintenance,Central,True,799,True,True
C09209,T1042,South,Basic,299,23.94,1,South,5G,78.38,Warning,No Major Issue,22.21,LOW,Normal monitoring,South,False,0,False,False
C09210,T1292,South,Premium,799,25.89,1,South,4G,78.38,Warning,No Major Issue,27.67,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C09211,T1343,North,Basic,299,29.67,0,North,4G,78.5,Warning,No Major Issue,35.7,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C09212,T1411,West,Premium,799,27.15,1,West,5G,78.6,Warning,No Major Issue,27.06,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C09213,T1209,East,Premium,799,16.15,0,East,5G,78.8,Warning,No Major Issue,26.73,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C09214,T1321,East,Basic,299,38.98,2,East,5G,79.13,Warning,No Major Issue,42.34,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C09215,T1120,North,Standard,499,30.99,1,North,5G,79.0,Warning,No Major Issue,34.09,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C09216,T1162,North,Premium,799,14.59,0,North,5G,79.32,Warning,No Major Issue,34.42,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09217,T1025,North,Basic,299,24.7,1,North,5G,79.22,Warning,No Major Issue,43.45,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C09218,T1320,South,Premium,799,36.43,1,South,5G,78.25,Warning,No Major Issue,12.43,LOW,Normal monitoring,South,False,0,True,False
C09219,T1096,West,Standard,499,20.58,0,West,5G,78.9,Warning,No Major Issue,28.54,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C09220,T1426,North,Standard,499,16.89,1,North,5G,78.43,Warning,No Major Issue,21.12,LOW,Normal monitoring,North,False,0,False,False
C09221,T1363,East,Unlimited,1199,27.38,2,East,4G,77.78,Warning,No Major Issue,25.35,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C09222,T1460,Central,Unlimited,1199,26.47,0,Central,5G,79.12,Warning,No Major Issue,24.06,LOW,Normal monitoring,Central,False,0,True,False
C09223,T1210,East,Standard,499,33.07,1,East,5G,78.89,Warning,No Major Issue,21.98,LOW,Normal monitoring,East,False,0,False,False
C09224,T1095,Central,Unlimited,1199,33.13,0,Central,5G,78.56,Warning,No Major Issue,23.8,LOW,Normal monitoring,Central,False,0,True,False
C09225,T1343,North,Basic,299,28.47,0,North,4G,78.5,Warning,No Major Issue,35.7,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C09226,T1399,East,Premium,799,6.04,0,East,5G,78.73,Warning,No Major Issue,34.2,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C09227,T1065,Central,Standard,499,23.66,2,Central,4G,78.11,Warning,No Major Issue,29.06,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C09228,T1104,South,Basic,299,36.01,1,South,5G,78.68,Warning,No Major Issue,34.25,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C09229,T1000,North,Unlimited,1199,26.64,0,North,4G,78.54,Warning,No Major Issue,31.21,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09230,T1020,South,Basic,299,23.24,0,South,4G,78.3,Warning,No Major Issue,32.98,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C09231,T1377,Central,Unlimited,1199,15.92,0,Central,5G,78.82,Warning,No Major Issue,13.58,LOW,Normal monitoring,Central,False,0,True,False
C09232,T1022,Central,Basic,299,9.94,0,Central,4G,78.74,Warning,No Major Issue,71.04,HIGH,Schedule preventive maintenance,Central,True,299,False,False
C09233,T1186,East,Standard,499,14.24,2,East,4G,78.12,Warning,No Major Issue,22.83,LOW,Normal monitoring,East,False,0,False,False
C09234,T1064,Central,Basic,299,16.3,0,Central,4G,77.78,Warning,No Major Issue,19.54,LOW,Normal monitoring,Central,False,0,False,False
C09235,T1270,North,Premium,799,19.5,0,North,4G,78.55,Warning,No Major Issue,13.31,LOW,Normal monitoring,North,False,0,True,False
C09236,T1178,Central,Unlimited,1199,15.37,1,Central,5G,78.47,Warning,No Major Issue,75.58,CRITICAL,Immediate technician inspection,Central,True,1199,True,True
C09237,T1460,Central,Premium,799,7.61,0,Central,5G,79.12,Warning,No Major Issue,24.06,LOW,Normal monitoring,Central,False,0,True,False
C09238,T1297,Central,Unlimited,1199,8.99,0,Central,5G,78.3,Warning,No Major Issue,73.92,HIGH,Schedule preventive maintenance,Central,True,1199,True,True
C09239,T1185,West,Basic,299,23.29,1,West,4G,79.77,Warning,No Major Issue,18.17,LOW,Normal monitoring,West,False,0,False,False
C09240,T1170,West,Standard,499,39.45,1,West,4G,78.93,Warning,No Major Issue,21.62,LOW,Normal monitoring,West,False,0,False,False
C09241,T1242,North,Basic,299,25.07,0,North,4G,78.04,Warning,No Major Issue,15.89,LOW,Normal monitoring,North,False,0,False,False
C09242,T1360,East,Standard,499,17.22,0,East,5G,78.38,Warning,No Major Issue,27.29,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C09243,T1179,North,Unlimited,1199,18.32,2,North,5G,78.61,Warning,No Major Issue,30.49,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C09244,T1048,Central,Basic,299,18.24,2,Central,4G,78.26,Warning,No Major Issue,32.35,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C09245,T1410,West,Premium,799,20.04,3,West,4G,79.09,Warning,No Major Issue,37.91,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C09246,T1110,East,Premium,799,18.32,1,East,4G,78.66,Warning,No Major Issue,23.08,LOW,Normal monitoring,East,False,0,True,False
C09247,T1462,Central,Standard,499,28.21,0,Central,5G,77.9,Warning,No Major Issue,33.41,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C09248,T1022,Central,Premium,799,22.31,1,Central,4G,78.74,Warning,No Major Issue,71.04,HIGH,Schedule preventive maintenance,Central,True,799,True,True
C09249,T1482,West,Basic,299,33.41,2,West,5G,79.19,Warning,No Major Issue,26.99,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C09250,T1321,East,Unlimited,1199,23.44,1,East,5G,79.13,Warning,No Major Issue,42.34,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C09251,T1245,Central,Premium,799,31.14,2,Central,4G,51.42,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,Central,True,799,True,True
C09252,T1113,South,Basic,299,15.08,2,South,4G,79.63,Warning,No Major Issue,88.05,CRITICAL,Immediate technician inspection,South,True,299,False,False
C09253,T1219,South,Basic,299,37.02,2,South,4G,78.29,Warning,No Major Issue,28.11,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C09254,T1005,North,Standard,499,40.94,2,North,4G,79.65,Warning,No Major Issue,84.12,CRITICAL,Immediate technician inspection,North,True,499,False,False
C09255,T1459,South,Standard,499,30.65,0,South,4G,78.25,Warning,No Major Issue,24.01,LOW,Normal monitoring,South,False,0,False,False
C09256,T1055,West,Unlimited,1199,14.57,0,West,4G,78.54,Warning,No Major Issue,66.8,HIGH,Schedule preventive maintenance,West,True,1199,True,True
