event_id,timestamp,tower_id,event_type,severity
E08514,2026-01-26 06:00:00,T1221,Connection Failure,Medium
E08515,2026-01-19 18:00:00,T1186,High Latency,Low
E08516,2026-01-30 06:00:00,T1110,High Latency,Critical
E08517,2026-01-15 00:00:00,T1070,Low Signal,Medium
E08518,2026-01-03 12:00:00,T1071,High Latency,Medium
E08519,2026-01-15 00:00:00,T1409,High CPU,High
E08520,2026-01-05 18:00:00,T1386,Packet Loss,Low
E08521,2026-01-16 06:00:00,T1219,Traffic Spike,Low
E08522,2026-01-20 06:00:00,T1290,High CPU,High
E08523,2026-01-14 18:00:00,T1073,High CPU,Low
E08524,2026-01-27 18:00:00,T1047,High CPU,High
E08525,2026-01-11 12:00:00,T1004,High CPU,Low
E08526,2026-01-04 06:00:00,T1332,High Latency,Low
E08527,2026-01-24 18:00:00,T1064,High CPU,High
E08528,2026-01-08 18:00:00,T1448,High Latency,Low
E08529,2026-01-20 18:00:00,T1136,Connection Failure,Low
E08530,2026-01-23 12:00:00,T1358,High CPU,Medium
E08531,2026-01-20 06:00:00,T1491,Traffic Spike,High
E08532,2026-01-16 00:00:00,T1496,Low Signal,Low
E08533,2026-01-20 06:00:00,T1183,Packet Loss,Medium
E08534,2026-01-22 00:00:00,T1288,High CPU,Low
E08535,2026-01-22 06:00:00,T1370,Connection Failure,Medium
E08536,2026-01-27 12:00:00,T1463,Packet Loss,Low
E08537,2026-01-03 06:00:00,T1034,Low Signal,High
E08538,2026-01-01 00:00:00,T1034,Low Signal,Low
E08539,2026-01-05 18:00:00,T1364,Connection Failure,Low
E08540,2026-01-30 12:00:00,T1337,Packet Loss,Medium
E08541,2026-01-18 06:00:00,T1408,Connection Failure,Low
E08542,2026-01-21 18:00:00,T1320,Packet Loss,High
E08543,2026-01-14 12:00:00,T1080,Packet Loss,Low
E08544,2026-01-25 18:00:00,T1212,Connection Failure,Low
E08545,2026-01-09 06:00:00,T1044,Traffic Spike,Low
E08546,2026-01-05 18:00:00,T1337,Low Signal,Medium
E08547,2026-01-08 12:00:00,T1137,High Latency,Critical
E08548,2026-01-03 18:00:00,T1234,Packet Loss,Medium
E08549,2026-01-13 18:00:00,T1248,Call Drop,Low
E08550,2026-01-28 12:00:00,T1365,High CPU,Low
E08551,2026-01-11 18:00:00,T1328,Call Drop,Critical
E08552,2026-01-08 00:00:00,T1060,Low Signal,Low
E08553,2026-01-13 00:00:00,T1205,Low Signal,Low
E08554,2026-01-28 18:00:00,T1359,Packet Loss,Medium
E08555,2026-01-04 06:00:00,T1170,Low Signal,Low
E08556,2026-01-01 00:00:00,T1210,High Latency,Medium
E08557,2026-01-17 00:00:00,T1407,Connection Failure,Medium
E08558,2026-01-29 18:00:00,T1029,Low Signal,Low
E08559,2026-01-27 12:00:00,T1303,Low Signal,Low
E08560,2026-01-21 18:00:00,T1104,Traffic Spike,Low
E08561,2026-01-05 18:00:00,T1400,Packet Loss,Critical
E08562,2026-01-11 00:00:00,T1243,Call Drop,Critical
E08563,2026-01-21 12:00:00,T1429,Packet Loss,Low
E08564,2026-01-24 18:00:00,T1094,High Latency,Critical
E08565,2026-01-18 12:00:00,T1246,Connection Failure,High
E08566,2026-01-06 12:00:00,T1471,Traffic Spike,Low
E08567,2026-01-23 06:00:00,T1461,Connection Failure,High
E08568,2026-01-24 12:00:00,T1304,Low Signal,Low
E08569,2026-01-28 00:00:00,T1247,Traffic Spike,Low
E08570,2026-01-01 18:00:00,T1384,Low Signal,Medium
E08571,2026-01-24 12:00:00,T1022,Connection Failure,Low
E08572,2026-01-01 18:00:00,T1379,Connection Failure,High
E08573,2026-01-12 18:00:00,T1054,Connection Failure,Medium
E08574,2026-01-05 12:00:00,T1344,Low Signal,Low
E08575,2026-01-16 12:00:00,T1274,Traffic Spike,Low
E08576,2026-01-28 12:00:00,T1386,High Latency,Low
E08577,2026-01-14 12:00:00,T1251,Call Drop,Medium
E08578,2026-01-08 06:00:00,T1320,High Latency,Low
E08579,2026-01-04 18:00:00,T1408,Call Drop,Low
E08580,2026-01-23 00:00:00,T1141,Traffic Spike,Low
E08581,2026-01-13 12:00:00,T1100,Call Drop,Medium
E08582,2026-01-19 00:00:00,T1040,Low Signal,High
E08583,2026-01-02 00:00:00,T1218,Low Signal,Low
E08584,2026-01-05 18:00:00,T1070,Low Signal,Critical
E08585,2026-01-30 18:00:00,T1169,Connection Failure,High
E08586,2026-01-06 18:00:00,T1316,Connection Failure,Low
E08587,2026-01-28 12:00:00,T1117,Low Signal,Medium
E08588,2026-01-29 18:00:00,T1049,Traffic Spike,Medium
E08589,2026-01-03 12:00:00,T1336,High CPU,Medium
E08590,2026-01-18 18:00:00,T1021,Call Drop,Critical
E08591,2026-01-30 18:00:00,T1332,High Latency,Low
E08592,2026-01-05 00:00:00,T1313,Low Signal,Low
E08593,2026-01-08 18:00:00,T1298,High CPU,Low
E08594,2026-01-16 12:00:00,T1185,High Latency,Low
E08595,2026-01-23 18:00:00,T1088,Connection Failure,Low
E08596,2026-01-09 12:00:00,T1347,Call Drop,High
E08597,2026-01-03 18:00:00,T1411,High CPU,Low
E08598,2026-01-08 00:00:00,T1032,Call Drop,Low
E08599,2026-01-17 18:00:00,T1026,Packet Loss,Medium
E08600,2026-01-25 06:00:00,T1266,Call Drop,Medium
E08601,2026-01-21 18:00:00,T1167,High Latency,Low
E08602,2026-01-02 06:00:00,T1239,High Latency,Medium
E08603,2026-01-06 00:00:00,T1372,Packet Loss,Low
E08604,2026-01-19 12:00:00,T1335,Packet Loss,High
E08605,2026-01-21 06:00:00,T1109,Low Signal,Critical
E08606,2026-01-06 18:00:00,T1061,Connection Failure,Low
E08607,2026-01-22 00:00:00,T1091,Connection Failure,Medium
E08608,2026-01-13 18:00:00,T1167,Traffic Spike,Medium
E08609,2026-01-02 00:00:00,T1389,Low Signal,Low
E08610,2026-01-11 12:00:00,T1280,High Latency,Low
E08611,2026-01-23 00:00:00,T1039,Low Signal,Low
E08612,2026-01-12 00:00:00,T1046,Packet Loss,Medium
E08613,2026-01-03 12:00:00,T1449,Call Drop,High
E08614,2026-01-24 06:00:00,T1130,Connection Failure,Critical
E08615,2026-01-15 00:00:00,T1353,Low Signal,Low
E08616,2026-01-02 12:00:00,T1457,Call Drop,Low
E08617,2026-01-18 18:00:00,T1266,Connection Failure,Low
E08618,2026-01-17 00:00:00,T1221,Traffic Spike,High
E08619,2026-01-01 12:00:00,T1316,High CPU,Medium
E08620,2026-01-13 00:00:00,T1079,Call Drop,Medium
E08621,2026-01-24 12:00:00,T1055,Traffic Spike,Low
E08622,2026-01-13 12:00:00,T1378,High Latency,High
E08623,2026-01-05 00:00:00,T1248,High Latency,Low
E08624,2026-01-03 12:00:00,T1106,Call Drop,Medium
E08625,2026-01-08 18:00:00,T1207,Connection Failure,Medium
E08626,2026-01-20 12:00:00,T1089,Call Drop,Low
E08627,2026-01-11 18:00:00,T1278,Call Drop,High
E08628,2026-01-06 18:00:00,T1478,Call Drop,High
E08629,2026-01-16 00:00:00,T1390,Traffic Spike,Low
E08630,2026-01-05 12:00:00,T1210,Call Drop,High
E08631,2026-01-29 06:00:00,T1098,High CPU,Medium
E08632,2026-01-30 00:00:00,T1363,Low Signal,Low
E08633,2026-01-23 18:00:00,T1022,Packet Loss,Medium
E08634,2026-01-19 12:00:00,T1126,Low Signal,Medium
E08635,2026-01-21 18:00:00,T1383,High Latency,Low
E08636,2026-01-11 00:00:00,T1047,High Latency,High
E08637,2026-01-07 18:00:00,T1003,Call Drop,Medium
E08638,2026-01-19 06:00:00,T1435,High Latency,Medium
E08639,2026-01-20 18:00:00,T1004,High CPU,High
E08640,2026-01-13 00:00:00,T1398,High Latency,Medium
E08641,2026-01-15 12:00:00,T1254,Connection Failure,High
E08642,2026-01-12 12:00:00,T1185,Connection Failure,Low
E08643,2026-01-07 12:00:00,T1353,Connection Failure,Low
E08644,2026-01-14 00:00:00,T1457,Low Signal,Low
E08645,2026-01-15 12:00:00,T1172,High CPU,High
E08646,2026-01-22 00:00:00,T1445,High CPU,Low
E08647,2026-01-24 00:00:00,T1308,High CPU,Low
E08648,2026-01-25 00:00:00,T1316,Call Drop,Low
E08649,2026-01-07 06:00:00,T1436,Connection Failure,High
E08650,2026-01-13 06:00:00,T1429,Low Signal,Medium
E08651,2026-01-04 00:00:00,T1375,Packet Loss,Low
E08652,2026-01-08 00:00:00,T1436,High CPU,Low
E08653,2026-01-08 06:00:00,T1017,High Latency,High
E08654,2026-01-09 18:00:00,T1083,Connection Failure,High
E08655,2026-01-22 18:00:00,T1214,High CPU,Medium
E08656,2026-01-28 18:00:00,T1471,Low Signal,Low
E08657,2026-01-10 00:00:00,T1480,High Latency,Medium
E08658,2026-01-22 00:00:00,T1318,High Latency,Low
E08659,2026-01-29 18:00:00,T1079,Connection Failure,Low
E08660,2026-01-25 12:00:00,T1145,Call Drop,Low
E08661,2026-01-21 18:00:00,T1432,High Latency,High
E08662,2026-01-07 12:00:00,T1132,Traffic Spike,Medium
E08663,2026-01-26 00:00:00,T1224,Low Signal,Low
E08664,2026-01-21 12:00:00,T1119,Traffic Spike,Low
E08665,2026-01-02 12:00:00,T1320,High CPU,Low
E08666,2026-01-30 12:00:00,T1112,Traffic Spike,Medium
E08667,2026-01-08 18:00:00,T1143,Call Drop,Low
E08668,2026-01-14 06:00:00,T1030,Connection Failure,High
E08669,2026-01-11 06:00:00,T1490,High CPU,Medium
E08670,2026-01-23 06:00:00,T1461,High CPU,Low
E08671,2026-01-13 06:00:00,T1104,Call Drop,Critical
E08672,2026-01-03 12:00:00,T1040,Packet Loss,Low
E08673,2026-01-26 00:00:00,T1137,Low Signal,Low
E08674,2026-01-02 18:00:00,T1480,Traffic Spike,Low
E08675,2026-01-08 00:00:00,T1361,Call Drop,Low
E08676,2026-01-24 18:00:00,T1384,High CPU,Low
E08677,2026-01-09 06:00:00,T1051,Connection Failure,High
E08678,2026-01-06 18:00:00,T1285,Packet Loss,Low
E08679,2026-01-27 06:00:00,T1390,High CPU,Low
E08680,2026-01-19 06:00:00,T1031,Low Signal,Low
E08681,2026-01-25 00:00:00,T1441,High Latency,Low
E08682,2026-01-12 12:00:00,T1060,Low Signal,Low
E08683,2026-01-16 06:00:00,T1480,High Latency,Medium
E08684,2026-01-10 06:00:00,T1406,Traffic Spike,Low
E08685,2026-01-05 00:00:00,T1175,Traffic Spike,Medium
E08686,2026-01-19 06:00:00,T1439,Traffic Spike,Low
E08687,2026-01-29 06:00:00,T1307,Connection Failure,Low
E08688,2026-01-16 00:00:00,T1300,Connection Failure,Low
E08689,2026-01-20 12:00:00,T1315,Call Drop,Low
E08690,2026-01-01 06:00:00,T1047,Low Signal,High
E08691,2026-01-14 18:00:00,T1275,Packet Loss,Low
E08692,2026-01-04 06:00:00,T1151,Packet Loss,Low
E08693,2026-01-16 12:00:00,T1407,Connection Failure,Medium
E08694,2026-01-11 06:00:00,T1154,Connection Failure,High
E08695,2026-01-02 18:00:00,T1250,Call Drop,Critical
E08696,2026-01-12 18:00:00,T1069,Packet Loss,Medium
E08697,2026-01-03 18:00:00,T1186,High Latency,Critical
E08698,2026-01-05 00:00:00,T1056,Traffic Spike,Medium
E08699,2026-01-10 12:00:00,T1041,Packet Loss,Medium
E08700,2026-01-30 00:00:00,T1277,Call Drop,Low
E08701,2026-01-02 06:00:00,T1141,Packet Loss,Low
E08702,2026-01-04 12:00:00,T1139,Call Drop,Low
E08703,2026-01-05 12:00:00,T1093,Call Drop,Medium
E08704,2026-01-05 18:00:00,T1446,High Latency,High
E08705,2026-01-21 00:00:00,T1093,Connection Failure,Low
E08706,2026-01-22 00:00:00,T1040,Call Drop,Medium
E08707,2026-01-06 18:00:00,T1197,High CPU,High
E08708,2026-01-21 12:00:00,T1067,Call Drop,Low
E08709,2026-01-25 06:00:00,T1059,Traffic Spike,Medium
E08710,2026-01-29 18:00:00,T1063,Connection Failure,High
E08711,2026-01-09 00:00:00,T1439,Low Signal,High
E08712,2026-01-25 00:00:00,T1412,Low Signal,Medium
E08713,2026-01-30 06:00:00,T1299,Low Signal,Low
E08714,2026-01-15 00:00:00,T1375,High Latency,Low
E08715,2026-01-12 00:00:00,T1038,High CPU,High
E08716,2026-01-26 18:00:00,T1330,Traffic Spike,Low
E08717,2026-01-02 00:00:00,T1407,High Latency,Low
E08718,2026-01-08 00:00:00,T1351,Low Signal,Low
E08719,2026-01-23 18:00:00,T1083,Call Drop,Medium
E08720,2026-01-08 06:00:00,T1095,Connection Failure,Low
E08721,2026-01-10 12:00:00,T1324,Traffic Spike,Low
E08722,2026-01-08 06:00:00,T1489,Call Drop,Low
E08723,2026-01-09 12:00:00,T1334,Packet Loss,Medium
E08724,2026-01-05 12:00:00,T1096,Packet Loss,Medium
E08725,2026-01-21 12:00:00,T1243,Traffic Spike,Low
E08726,2026-01-14 18:00:00,T1327,High Latency,Low
E08727,2026-01-09 06:00:00,T1280,Traffic Spike,Low
E08728,2026-01-12 12:00:00,T1146,Low Signal,Medium
E08729,2026-01-13 00:00:00,T1068,Call Drop,Low
E08730,2026-01-12 12:00:00,T1257,Call Drop,Medium
E08731,2026-01-19 00:00:00,T1173,Low Signal,High
E08732,2026-01-17 00:00:00,T1325,Packet Loss,High
E08733,2026-01-15 12:00:00,T1241,Call Drop,Medium
E08734,2026-01-12 12:00:00,T1295,Packet Loss,Medium
E08735,2026-01-25 00:00:00,T1388,High Latency,Medium
E08736,2026-01-27 00:00:00,T1407,Packet Loss,High
E08737,2026-01-18 06:00:00,T1412,Packet Loss,Medium
E08738,2026-01-03 06:00:00,T1470,High Latency,High
E08739,2026-01-14 00:00:00,T1394,Traffic Spike,Medium
E08740,2026-01-29 18:00:00,T1331,Connection Failure,Low
E08741,2026-01-03 18:00:00,T1484,Packet Loss,High
E08742,2026-01-21 00:00:00,T1051,Packet Loss,Medium
E08743,2026-01-20 06:00:00,T1339,Packet Loss,Critical
E08744,2026-01-14 12:00:00,T1073,Traffic Spike,Low
E08745,2026-01-04 00:00:00,T1256,High Latency,High
E08746,2026-01-26 18:00:00,T1145,High Latency,High
E08747,2026-01-09 12:00:00,T1182,High Latency,Low
E08748,2026-01-28 00:00:00,T1125,High Latency,Medium
E08749,2026-01-14 18:00:00,T1194,Call Drop,Medium
E08750,2026-01-03 12:00:00,T1335,Traffic Spike,Low
E08751,2026-01-13 06:00:00,T1127,Packet Loss,High
E08752,2026-01-25 06:00:00,T1123,High CPU,Critical
E08753,2026-01-09 18:00:00,T1197,High CPU,Low
E08754,2026-01-22 12:00:00,T1290,Connection Failure,High
E08755,2026-01-30 06:00:00,T1356,High Latency,Low
E08756,2026-01-18 12:00:00,T1267,High Latency,Low
E08757,2026-01-05 12:00:00,T1108,Connection Failure,Medium
E08758,2026-01-06 00:00:00,T1209,Traffic Spike,Low
E08759,2026-01-06 18:00:00,T1244,High CPU,Low
E08760,2026-01-07 06:00:00,T1095,High Latency,Medium
E08761,2026-01-13 18:00:00,T1333,Packet Loss,Low
E08762,2026-01-29 06:00:00,T1456,Call Drop,Medium
E08763,2026-01-01 00:00:00,T1249,Packet Loss,Medium
E08764,2026-01-28 12:00:00,T1006,High Latency,Low
E08765,2026-01-30 06:00:00,T1479,Packet Loss,Low
E08766,2026-01-22 12:00:00,T1065,High CPU,Low
E08767,2026-01-08 00:00:00,T1315,Connection Failure,Medium
E08768,2026-01-17 18:00:00,T1171,High CPU,High
E08769,2026-01-16 06:00:00,T1476,Call Drop,Low
E08770,2026-01-08 18:00:00,T1179,Connection Failure,Critical
E08771,2026-01-15 18:00:00,T1206,High Latency,Medium
E08772,2026-01-16 06:00:00,T1447,Connection Failure,Medium
E08773,2026-01-30 18:00:00,T1207,Traffic Spike,Low
E08774,2026-01-02 06:00:00,T1425,Connection Failure,Low
E08775,2026-01-23 12:00:00,T1062,Low Signal,Low
E08776,2026-01-27 00:00:00,T1189,High Latency,Low
E08777,2026-01-16 06:00:00,T1172,Packet Loss,Low
E08778,2026-01-09 18:00:00,T1315,High Latency,High
E08779,2026-01-10 00:00:00,T1112,Connection Failure,Low
E08780,2026-01-20 12:00:00,T1072,Low Signal,Low
E08781,2026-01-10 00:00:00,T1159,Call Drop,Medium
E08782,2026-01-26 18:00:00,T1242,Connection Failure,High
E08783,2026-01-11 12:00:00,T1150,High Latency,Medium
E08784,2026-01-13 00:00:00,T1116,High CPU,Medium
E08785,2026-01-30 00:00:00,T1269,High CPU,Medium
E08786,2026-01-01 18:00:00,T1085,High CPU,Low
E08787,2026-01-24 00:00:00,T1149,Connection Failure,High
E08788,2026-01-27 12:00:00,T1486,Packet Loss,High
E08789,2026-01-23 06:00:00,T1427,High CPU,Critical
E08790,2026-01-06 12:00:00,T1320,Call Drop,Low
E08791,2026-01-01 00:00:00,T1164,Traffic Spike,High
E08792,2026-01-18 18:00:00,T1026,Packet Loss,Critical
E08793,2026-01-28 18:00:00,T1243,High Latency,Medium
E08794,2026-01-17 18:00:00,T1240,High Latency,Critical
E08795,2026-01-28 06:00:00,T1492,Packet Loss,High
E08796,2026-01-27 12:00:00,T1058,Traffic Spike,High
E08797,2026-01-07 18:00:00,T1395,Packet Loss,Low
E08798,2026-01-28 06:00:00,T1361,High CPU,High
E08799,2026-01-24 18:00:00,T1268,Connection Failure,Critical
E08800,2026-01-21 18:00:00,T1114,High Latency,Low
E08801,2026-01-20 06:00:00,T1350,Packet Loss,Low
E08802,2026-01-18 00:00:00,T1376,Connection Failure,Medium
E08803,2026-01-01 18:00:00,T1162,Traffic Spike,Low
E08804,2026-01-10 18:00:00,T1302,High Latency,Medium
E08805,2026-01-17 00:00:00,T1261,Low Signal,Medium
E08806,2026-01-20 12:00:00,T1344,High Latency,High
E08807,2026-01-03 00:00:00,T1119,Traffic Spike,Low
E08808,2026-01-14 18:00:00,T1289,Packet Loss,Medium
E08809,2026-01-09 18:00:00,T1228,Traffic Spike,High
E08810,2026-01-13 06:00:00,T1372,High CPU,Critical
E08811,2026-01-13 00:00:00,T1151,High Latency,High
E08812,2026-01-15 00:00:00,T1381,Packet Loss,Low
E08813,2026-01-20 12:00:00,T1435,High CPU,Low
E08814,2026-01-11 12:00:00,T1217,High CPU,High
E08815,2026-01-17 06:00:00,T1282,Packet Loss,High
E08816,2026-01-14 06:00:00,T1033,Connection Failure,Low
E08817,2026-01-04 12:00:00,T1319,Low Signal,Low
E08818,2026-01-25 12:00:00,T1478,Connection Failure,High
E08819,2026-01-08 06:00:00,T1121,High CPU,High
E08820,2026-01-08 00:00:00,T1345,Connection Failure,Low
E08821,2026-01-02 00:00:00,T1297,Packet Loss,Low
E08822,2026-01-27 12:00:00,T1471,Low Signal,Low
E08823,2026-01-24 12:00:00,T1030,High Latency,Medium
E08824,2026-01-03 06:00:00,T1183,High Latency,Low
E08825,2026-01-12 06:00:00,T1167,High CPU,Low
E08826,2026-01-07 12:00:00,T1004,High CPU,High
E08827,2026-01-01 12:00:00,T1327,Connection Failure,Medium
E08828,2026-01-02 06:00:00,T1446,High CPU,Medium
E08829,2026-01-22 06:00:00,T1423,Connection Failure,Low
E08830,2026-01-01 06:00:00,T1371,High Latency,Low
E08831,2026-01-25 06:00:00,T1438,Low Signal,Low
E08832,2026-01-21 18:00:00,T1430,Traffic Spike,Low
E08833,2026-01-20 12:00:00,T1372,Traffic Spike,Medium
E08834,2026-01-05 12:00:00,T1051,Low Signal,High
E08835,2026-01-29 00:00:00,T1312,Traffic Spike,Medium
E08836,2026-01-07 00:00:00,T1096,Low Signal,Low
E08837,2026-01-27 06:00:00,T1014,High Latency,Medium
E08838,2026-01-20 06:00:00,T1313,Low Signal,Medium
E08839,2026-01-13 06:00:00,T1190,Low Signal,Low
E08840,2026-01-10 00:00:00,T1044,Traffic Spike,Low
E08841,2026-01-12 06:00:00,T1048,High Latency,Critical
E08842,2026-01-01 12:00:00,T1412,High Latency,Low
E08843,2026-01-14 00:00:00,T1431,Connection Failure,High
E08844,2026-01-04 06:00:00,T1279,Traffic Spike,Medium
E08845,2026-01-19 06:00:00,T1262,Packet Loss,Low
E08846,2026-01-30 12:00:00,T1141,Call Drop,Low
E08847,2026-01-25 06:00:00,T1074,Low Signal,Medium
E08848,2026-01-16 18:00:00,T1382,High CPU,Low
E08849,2026-01-06 00:00:00,T1198,Low Signal,Low
E08850,2026-01-16 18:00:00,T1081,Call Drop,Medium
E08851,2026-01-15 00:00:00,T1173,Connection Failure,Low
E08852,2026-01-23 12:00:00,T1034,High Latency,Low
E08853,2026-01-11 00:00:00,T1442,Low Signal,Low
E08854,2026-01-06 00:00:00,T1145,High Latency,Low
E08855,2026-01-04 12:00:00,T1061,High Latency,Critical
E08856,2026-01-13 12:00:00,T1382,Call Drop,Low
E08857,2026-01-06 00:00:00,T1257,High Latency,Medium
E08858,2026-01-25 00:00:00,T1130,Low Signal,Low
E08859,2026-01-09 12:00:00,T1138,High Latency,Low
E08860,2026-01-10 18:00:00,T1305,Call Drop,Low
E08861,2026-01-01 06:00:00,T1237,Packet Loss,Medium
E08862,2026-01-16 06:00:00,T1342,Traffic Spike,High
E08863,2026-01-08 06:00:00,T1320,Traffic Spike,Medium
E08864,2026-01-23 18:00:00,T1124,Connection Failure,Low
E08865,2026-01-20 12:00:00,T1012,Packet Loss,High
E08866,2026-01-12 00:00:00,T1075,Connection Failure,Low
E08867,2026-01-26 12:00:00,T1098,High CPU,Medium
E08868,2026-01-22 06:00:00,T1046,High Latency,Low
E08869,2026-01-25 12:00:00,T1471,Packet Loss,Low
E08870,2026-01-20 06:00:00,T1295,Traffic Spike,Low
E08871,2026-01-17 18:00:00,T1384,High Latency,Low
E08872,2026-01-04 18:00:00,T1388,High Latency,High
E08873,2026-01-01 12:00:00,T1267,Traffic Spike,High
E08874,2026-01-03 00:00:00,T1424,Low Signal,Critical
E08875,2026-01-28 00:00:00,T1454,Low Signal,Low
E08876,2026-01-02 00:00:00,T1062,Connection Failure,Medium
E08877,2026-01-23 06:00:00,T1024,Low Signal,Medium
E08878,2026-01-13 18:00:00,T1466,Call Drop,High
E08879,2026-01-23 18:00:00,T1440,Connection Failure,Medium
E08880,2026-01-10 06:00:00,T1099,High Latency,Low
E08881,2026-01-24 06:00:00,T1119,Low Signal,High
E08882,2026-01-08 12:00:00,T1278,Call Drop,Low
E08883,2026-01-01 12:00:00,T1295,Connection Failure,Low
E08884,2026-01-16 00:00:00,T1454,Connection Failure,Low
E08885,2026-01-11 18:00:00,T1163,Call Drop,Medium
E08886,2026-01-13 12:00:00,T1353,Packet Loss,Low
E08887,2026-01-09 18:00:00,T1365,High CPU,Low
E08888,2026-01-26 00:00:00,T1054,Call Drop,High
E08889,2026-01-20 18:00:00,T1304,High Latency,Medium
E08890,2026-01-23 06:00:00,T1100,Connection Failure,Low
E08891,2026-01-02 06:00:00,T1100,Connection Failure,Low
E08892,2026-01-10 06:00:00,T1416,Call Drop,Low
E08893,2026-01-30 12:00:00,T1412,Packet Loss,Low
E08894,2026-01-07 00:00:00,T1392,High Latency,Low
E08895,2026-01-27 18:00:00,T1267,Packet Loss,Medium
E08896,2026-01-21 06:00:00,T1355,Call Drop,Medium
E08897,2026-01-11 06:00:00,T1050,Call Drop,Medium
E08898,2026-01-28 18:00:00,T1484,Traffic Spike,Low
E08899,2026-01-08 00:00:00,T1423,Packet Loss,Low
E08900,2026-01-19 18:00:00,T1198,Traffic Spike,Low
E08901,2026-01-04 12:00:00,T1266,Low Signal,High
E08902,2026-01-02 18:00:00,T1128,Packet Loss,Medium
E08903,2026-01-08 00:00:00,T1148,High CPU,Low
E08904,2026-01-26 12:00:00,T1476,Low Signal,Low
E08905,2026-01-09 18:00:00,T1108,High CPU,Critical
E08906,2026-01-30 18:00:00,T1387,Low Signal,Low
E08907,2026-01-18 18:00:00,T1350,High Latency,Low
E08908,2026-01-23 12:00:00,T1168,Packet Loss,High
E08909,2026-01-22 18:00:00,T1068,High Latency,Medium
E08910,2026-01-24 12:00:00,T1464,Call Drop,Low
E08911,2026-01-21 06:00:00,T1449,High Latency,High
E08912,2026-01-02 12:00:00,T1450,Low Signal,Low
E08913,2026-01-18 00:00:00,T1398,High CPU,Medium
E08914,2026-01-08 12:00:00,T1139,Low Signal,Medium
E08915,2026-01-27 06:00:00,T1125,High Latency,Low
E08916,2026-01-16 18:00:00,T1240,Connection Failure,Medium
E08917,2026-01-28 12:00:00,T1083,Low Signal,Critical
E08918,2026-01-03 00:00:00,T1373,Call Drop,Low
E08919,2026-01-20 00:00:00,T1001,Packet Loss,Medium
E08920,2026-01-02 18:00:00,T1371,Packet Loss,High
E08921,2026-01-06 00:00:00,T1204,Connection Failure,Medium
E08922,2026-01-29 06:00:00,T1393,Connection Failure,Low
E08923,2026-01-29 12:00:00,T1490,Connection Failure,High
E08924,2026-01-19 18:00:00,T1422,Connection Failure,Low
E08925,2026-01-15 00:00:00,T1006,Connection Failure,Low
E08926,2026-01-05 12:00:00,T1302,Packet Loss,Low
E08927,2026-01-22 12:00:00,T1177,Call Drop,Medium
E08928,2026-01-11 18:00:00,T1227,Connection Failure,High
E08929,2026-01-04 00:00:00,T1263,Packet Loss,High
E08930,2026-01-01 00:00:00,T1428,Traffic Spike,Low
E08931,2026-01-11 12:00:00,T1429,Call Drop,High
E08932,2026-01-24 12:00:00,T1024,High Latency,Low
E08933,2026-01-09 06:00:00,T1368,Low Signal,High
E08934,2026-01-17 18:00:00,T1104,Packet Loss,High
E08935,2026-01-28 00:00:00,T1230,Connection Failure,Medium
E08936,2026-01-20 06:00:00,T1185,Packet Loss,Low
E08937,2026-01-27 06:00:00,T1334,Call Drop,Low
E08938,2026-01-10 12:00:00,T1285,High CPU,High
