customer_id,tower_id,region,plan,monthly_revenue,data_usage_gb,complaint_count
C08636,T1103,West,Premium,799,42.84,1
C08637,T1334,North,Premium,799,25.16,0
C08638,T1105,West,Premium,799,35.18,2
C08639,T1266,West,Premium,799,14.54,2
C08640,T1296,West,Basic,299,21.98,2
C08641,T1057,East,Premium,799,30.31,0
C08642,T1440,West,Unlimited,1199,12.47,1
C08643,T1179,North,Basic,299,32.2,2
C08644,T1078,Central,Premium,799,15.45,2
C08645,T1060,South,Basic,299,13.7,1
C08646,T1446,West,Unlimited,1199,11.23,2
C08647,T1383,Central,Standard,499,33.79,2
C08648,T1239,Central,Basic,299,35.79,1
C08649,T1242,North,Basic,299,12.87,0
C08650,T1157,Central,Standard,499,31.34,2
C08651,T1404,West,Unlimited,1199,23.52,3
C08652,T1320,South,Basic,299,32.18,2
C08653,T1042,South,Unlimited,1199,20.0,4
C08654,T1372,Central,Premium,799,12.66,0
C08655,T1296,West,Premium,799,41.27,2
C08656,T1473,North,Premium,799,28.05,2
C08657,T1377,Central,Premium,799,30.64,2
C08658,T1293,North,Premium,799,33.42,2
C08659,T1085,West,Basic,299,30.63,1
C08660,T1318,East,Standard,499,40.23,0
C08661,T1255,Central,Standard,499,28.41,0
C08662,T1471,Central,Basic,299,22.08,4
C08663,T1390,North,Unlimited,1199,4.2,1
C08664,T1099,North,Unlimited,1199,25.26,0
C08665,T1172,East,Unlimited,1199,26.99,0
C08666,T1090,South,Unlimited,1199,25.15,0
C08667,T1204,West,Unlimited,1199,19.47,1
C08668,T1218,North,Unlimited,1199,10.91,1
C08669,T1243,East,Unlimited,1199,19.66,0
C08670,T1187,South,Standard,499,27.14,0
C08671,T1184,South,Unlimited,1199,26.75,1
C08672,T1106,West,Premium,799,15.99,0
C08673,T1045,West,Unlimited,1199,28.6,1
C08674,T1131,East,Basic,299,35.9,2
C08675,T1299,South,Premium,799,17.42,2
C08676,T1112,North,Basic,299,15.73,1
C08677,T1491,South,Premium,799,17.42,1
C08678,T1091,North,Unlimited,1199,34.75,0
C08679,T1402,East,Unlimited,1199,27.9,1
C08680,T1437,West,Standard,499,19.97,1
C08681,T1098,East,Standard,499,33.74,1
C08682,T1311,East,Basic,299,17.73,0
C08683,T1347,Central,Unlimited,1199,27.37,0
C08684,T1434,East,Unlimited,1199,27.36,1
C08685,T1058,Central,Premium,799,24.16,1
C08686,T1443,East,Basic,299,38.82,1
C08687,T1016,East,Basic,299,33.05,0
C08688,T1038,South,Basic,299,9.39,2
C08689,T1114,West,Basic,299,23.64,1
C08690,T1171,Central,Premium,799,26.42,2
C08691,T1269,East,Basic,299,33.98,1
C08692,T1157,Central,Premium,799,15.31,1
C08693,T1093,West,Standard,499,24.8,0
C08694,T1211,South,Premium,799,40.72,3
C08695,T1255,Central,Standard,499,0.0,1
C08696,T1388,East,Basic,299,28.3,1
C08697,T1133,South,Basic,299,30.42,0
C08698,T1044,North,Basic,299,16.64,3
C08699,T1442,East,Unlimited,1199,26.71,0
C08700,T1049,West,Unlimited,1199,13.96,1
C08701,T1397,West,Premium,799,16.95,2
C08702,T1422,East,Unlimited,1199,41.6,0
C08703,T1360,East,Basic,299,28.96,1
C08704,T1159,North,Basic,299,10.11,0
C08705,T1175,East,Unlimited,1199,28.62,1
C08706,T1114,West,Basic,299,19.17,2
C08707,T1195,North,Unlimited,1199,12.7,3
C08708,T1313,West,Unlimited,1199,0.6,2
C08709,T1236,East,Standard,499,30.45,2
C08710,T1198,South,Unlimited,1199,38.28,2
C08711,T1092,West,Basic,299,23.74,0
C08712,T1299,South,Unlimited,1199,24.83,0
C08713,T1060,South,Basic,299,19.48,1
C08714,T1410,West,Standard,499,18.59,1
C08715,T1389,South,Standard,499,21.25,1
C08716,T1234,East,Standard,499,33.34,1
C08717,T1221,North,Premium,799,25.77,1
C08718,T1114,West,Standard,499,24.91,1
C08719,T1029,North,Premium,799,22.31,0
C08720,T1260,West,Unlimited,1199,6.86,0
C08721,T1290,South,Unlimited,1199,24.88,1
C08722,T1081,Central,Premium,799,21.11,2
C08723,T1466,South,Premium,799,13.88,1
C08724,T1317,East,Unlimited,1199,36.1,3
C08725,T1053,South,Premium,799,22.75,4
C08726,T1185,West,Unlimited,1199,40.67,3
C08727,T1316,East,Standard,499,22.87,1
C08728,T1080,Central,Unlimited,1199,19.58,1
C08729,T1239,Central,Basic,299,26.84,3
C08730,T1060,South,Basic,299,38.05,1
C08731,T1348,East,Premium,799,19.42,0
C08732,T1157,Central,Basic,299,44.11,0
C08733,T1426,North,Unlimited,1199,24.54,0
C08734,T1346,South,Unlimited,1199,40.76,1
C08735,T1105,West,Standard,499,44.12,1
C08736,T1373,Central,Unlimited,1199,33.57,2
C08737,T1002,South,Unlimited,1199,23.14,3
C08738,T1260,West,Premium,799,38.86,2
C08739,T1208,East,Unlimited,1199,35.34,1
C08740,T1386,East,Basic,299,17.26,1
C08741,T1017,South,Premium,799,37.09,1
C08742,T1344,East,Unlimited,1199,23.35,2
C08743,T1102,North,Premium,799,27.0,0
C08744,T1256,West,Unlimited,1199,18.97,0
C08745,T1495,East,Unlimited,1199,20.34,5
C08746,T1150,South,Standard,499,29.98,1
C08747,T1485,Central,Standard,499,25.46,1
C08748,T1437,West,Unlimited,1199,31.36,0
C08749,T1140,East,Premium,799,21.18,0
C08750,T1452,West,Unlimited,1199,33.73,1
C08751,T1026,South,Standard,499,21.14,0
C08752,T1195,North,Standard,499,33.62,1
C08753,T1076,Central,Unlimited,1199,33.09,2
C08754,T1202,East,Unlimited,1199,32.27,1
C08755,T1336,East,Unlimited,1199,20.5,1
C08756,T1453,Central,Premium,799,21.12,0
C08757,T1304,West,Unlimited,1199,9.81,0
C08758,T1413,North,Premium,799,43.67,1
C08759,T1376,Central,Premium,799,24.78,2
C08760,T1265,South,Unlimited,1199,22.95,0
C08761,T1335,Central,Unlimited,1199,28.27,1
C08762,T1197,Central,Premium,799,30.57,2
C08763,T1419,Central,Premium,799,28.14,2
C08764,T1497,Central,Unlimited,1199,18.23,0
C08765,T1381,East,Basic,299,25.06,1
C08766,T1178,Central,Premium,799,22.47,0
C08767,T1431,Central,Standard,499,9.09,1
C08768,T1140,East,Unlimited,1199,31.69,0
C08769,T1464,South,Premium,799,13.6,0
C08770,T1442,East,Premium,799,30.34,1
C08771,T1331,Central,Basic,299,30.22,2
C08772,T1367,Central,Standard,499,22.94,0
C08773,T1129,West,Basic,299,8.41,3
C08774,T1123,East,Unlimited,1199,32.82,4
C08775,T1086,South,Basic,299,29.75,3
C08776,T1286,West,Premium,799,25.7,1
C08777,T1347,Central,Unlimited,1199,17.76,0
C08778,T1161,Central,Standard,499,17.35,1
C08779,T1328,West,Premium,799,27.59,3
C08780,T1170,West,Basic,299,20.83,1
C08781,T1121,South,Unlimited,1199,17.92,1
C08782,T1412,South,Premium,799,12.01,0
C08783,T1143,Central,Basic,299,14.0,4
C08784,T1395,Central,Unlimited,1199,19.46,1
C08785,T1268,East,Basic,299,8.24,2
C08786,T1191,Central,Standard,499,32.25,2
C08787,T1272,East,Standard,499,16.84,0
C08788,T1101,West,Premium,799,23.84,3
C08789,T1473,North,Unlimited,1199,15.55,0
C08790,T1297,Central,Standard,499,17.57,2
C08791,T1095,Central,Basic,299,27.07,0
C08792,T1126,West,Unlimited,1199,15.66,0
C08793,T1307,West,Unlimited,1199,27.98,0
C08794,T1155,East,Basic,299,47.12,0
C08795,T1356,West,Premium,799,20.45,1
C08796,T1415,North,Basic,299,5.9,0
C08797,T1243,East,Standard,499,38.7,1
C08798,T1234,East,Standard,499,17.28,0
C08799,T1028,East,Premium,799,44.23,0
C08800,T1044,North,Premium,799,31.45,1
C08801,T1000,North,Unlimited,1199,26.04,2
C08802,T1111,East,Standard,499,25.14,1
C08803,T1415,North,Premium,799,10.53,2
C08804,T1429,North,Basic,299,14.92,0
C08805,T1160,South,Basic,299,37.99,2
C08806,T1023,East,Standard,499,31.96,0
C08807,T1208,East,Premium,799,34.93,2
C08808,T1264,South,Standard,499,6.22,1
C08809,T1445,East,Unlimited,1199,12.27,7
C08810,T1221,North,Standard,499,22.54,1
C08811,T1103,West,Premium,799,19.38,2
C08812,T1473,North,Unlimited,1199,4.3,2
C08813,T1239,Central,Premium,799,33.47,0
C08814,T1331,Central,Unlimited,1199,9.64,2
C08815,T1136,South,Unlimited,1199,20.36,1
C08816,T1442,East,Unlimited,1199,33.31,1
C08817,T1381,East,Basic,299,32.42,3
C08818,T1126,West,Standard,499,21.11,2
C08819,T1435,South,Standard,499,51.6,0
C08820,T1462,Central,Unlimited,1199,4.71,0
C08821,T1100,South,Unlimited,1199,29.09,0
C08822,T1135,Central,Basic,299,23.2,0
C08823,T1171,Central,Standard,499,21.7,4
C08824,T1400,South,Basic,299,21.82,0
C08825,T1362,East,Premium,799,31.19,1
C08826,T1418,North,Basic,299,12.95,3
C08827,T1027,North,Basic,299,37.56,0
C08828,T1010,East,Standard,499,19.41,0
C08829,T1321,East,Unlimited,1199,3.44,1
C08830,T1223,South,Basic,299,40.69,0
C08831,T1247,Central,Basic,299,21.28,0
C08832,T1349,Central,Premium,799,30.04,0
C08833,T1058,Central,Unlimited,1199,17.35,3
C08834,T1153,West,Premium,799,42.74,0
C08835,T1303,North,Unlimited,1199,15.89,2
C08836,T1243,East,Unlimited,1199,19.33,1
C08837,T1103,West,Standard,499,30.43,1
C08838,T1120,North,Basic,299,16.87,1
C08839,T1218,North,Basic,299,27.29,2
C08840,T1134,South,Premium,799,26.93,0
C08841,T1110,East,Premium,799,35.68,1
C08842,T1228,West,Premium,799,12.36,0
C08843,T1138,South,Unlimited,1199,13.45,0
C08844,T1270,North,Standard,499,35.22,2
C08845,T1437,West,Premium,799,17.34,1
C08846,T1011,East,Premium,799,13.96,1
C08847,T1342,Central,Standard,499,18.86,1
C08848,T1209,East,Basic,299,34.71,0
C08849,T1095,Central,Unlimited,1199,28.02,4
C08850,T1014,South,Unlimited,1199,10.92,0
C08851,T1440,West,Unlimited,1199,31.42,1
C08852,T1171,Central,Unlimited,1199,25.18,0
C08853,T1387,East,Unlimited,1199,37.83,1
C08854,T1030,South,Unlimited,1199,33.65,2
C08855,T1043,West,Basic,299,7.71,1
C08856,T1482,West,Standard,499,38.16,0
C08857,T1307,West,Standard,499,32.15,0
C08858,T1122,Central,Unlimited,1199,10.7,2
C08859,T1472,South,Basic,299,34.56,3
C08860,T1291,West,Basic,299,15.64,1
C08861,T1065,Central,Standard,499,21.67,2
C08862,T1251,West,Unlimited,1199,16.46,1
C08863,T1129,West,Premium,799,21.83,5
C08864,T1330,North,Premium,799,25.11,2
C08865,T1491,South,Basic,299,21.86,1
C08866,T1358,South,Standard,499,28.56,0
C08867,T1465,North,Standard,499,28.56,1
C08868,T1255,Central,Unlimited,1199,18.43,3
C08869,T1478,West,Unlimited,1199,20.04,2
C08870,T1004,South,Premium,799,21.66,0
C08871,T1469,Central,Basic,299,10.56,0
C08872,T1250,North,Basic,299,31.79,1
C08873,T1388,East,Basic,299,14.3,2
C08874,T1321,East,Unlimited,1199,4.8,3
C08875,T1432,South,Premium,799,29.72,0
C08876,T1060,South,Basic,299,20.74,0
C08877,T1419,Central,Unlimited,1199,9.9,0
C08878,T1136,South,Basic,299,22.41,3
C08879,T1253,East,Basic,299,31.62,2
C08880,T1494,West,Unlimited,1199,42.58,0
C08881,T1270,North,Standard,499,39.74,1
C08882,T1389,South,Premium,799,34.15,0
C08883,T1225,Central,Premium,799,28.49,0
C08884,T1262,East,Standard,499,9.33,1
C08885,T1412,South,Basic,299,30.73,3
C08886,T1116,East,Premium,799,34.42,2
C08887,T1264,South,Premium,799,17.05,0
C08888,T1236,East,Standard,499,28.17,4
C08889,T1221,North,Premium,799,24.18,0
C08890,T1337,South,Premium,799,28.04,1
C08891,T1444,South,Premium,799,40.25,2
C08892,T1449,West,Premium,799,36.09,3
C08893,T1317,East,Standard,499,25.26,1
C08894,T1245,Central,Standard,499,34.12,6
C08895,T1029,North,Basic,299,30.6,1
C08896,T1096,West,Basic,299,35.64,0
C08897,T1443,East,Unlimited,1199,20.5,1
C08898,T1283,West,Standard,499,15.61,0
C08899,T1405,South,Unlimited,1199,46.19,0
C08900,T1411,West,Premium,799,23.66,5
C08901,T1125,West,Basic,299,29.87,0
C08902,T1219,South,Unlimited,1199,28.03,1
C08903,T1381,East,Premium,799,23.92,2
C08904,T1382,West,Premium,799,14.89,1
C08905,T1485,Central,Premium,799,14.81,0
C08906,T1136,South,Basic,299,42.93,0
C08907,T1282,North,Premium,799,26.65,0
C08908,T1380,West,Standard,499,27.79,0
C08909,T1012,Central,Standard,499,10.9,1
C08910,T1095,Central,Basic,299,21.06,0
C08911,T1236,East,Premium,799,28.59,0
C08912,T1223,South,Basic,299,27.29,0
C08913,T1432,South,Premium,799,28.25,0
C08914,T1079,Central,Unlimited,1199,26.1,0
C08915,T1317,East,Basic,299,40.03,1
C08916,T1063,South,Premium,799,22.1,1
C08917,T1081,Central,Standard,499,27.81,0
C08918,T1426,North,Basic,299,11.72,2
C08919,T1460,Central,Standard,499,27.71,0
C08920,T1310,East,Unlimited,1199,4.06,0
C08921,T1195,North,Standard,499,6.21,0
C08922,T1112,North,Basic,299,40.54,0
C08923,T1491,South,Standard,499,21.48,0
C08924,T1466,South,Standard,499,23.76,0
C08925,T1183,Central,Unlimited,1199,37.33,1
C08926,T1180,North,Premium,799,18.9,0
C08927,T1496,West,Basic,299,23.97,1
C08928,T1125,West,Basic,299,16.55,0
C08929,T1225,Central,Basic,299,26.8,1
C08930,T1411,West,Premium,799,42.72,1
C08931,T1140,East,Basic,299,0.0,0
C08932,T1411,West,Standard,499,16.79,0
C08933,T1349,Central,Unlimited,1199,23.37,1
C08934,T1106,West,Standard,499,17.93,1
C08935,T1013,West,Basic,299,19.7,0
C08936,T1074,East,Premium,799,37.26,0
C08937,T1110,East,Basic,299,5.46,0
C08938,T1285,North,Premium,799,37.56,0
C08939,T1002,South,Basic,299,11.44,3
C08940,T1149,North,Standard,499,19.17,2
C08941,T1102,North,Basic,299,35.89,2
C08942,T1340,North,Standard,499,4.46,1
C08943,T1358,South,Basic,299,19.6,0
C08944,T1388,East,Unlimited,1199,17.28,2
C08945,T1477,West,Standard,499,45.13,0
C08946,T1413,North,Basic,299,34.72,1
C08947,T1154,Central,Basic,299,33.77,1
C08948,T1400,South,Basic,299,13.21,1
C08949,T1290,South,Standard,499,19.32,2
C08950,T1465,North,Basic,299,18.28,0
C08951,T1465,North,Premium,799,20.62,0
C08952,T1152,Central,Premium,799,20.12,1
C08953,T1362,East,Unlimited,1199,12.41,0
C08954,T1111,East,Premium,799,23.45,0
C08955,T1227,North,Unlimited,1199,17.31,2
C08956,T1307,West,Unlimited,1199,8.09,1
C08957,T1453,Central,Standard,499,20.6,1
C08958,T1300,South,Standard,499,25.59,3
C08959,T1138,South,Premium,799,21.73,1
C08960,T1326,North,Premium,799,15.98,0
C08961,T1121,South,Basic,299,38.62,1
C08962,T1191,Central,Basic,299,32.67,0
C08963,T1274,North,Standard,499,25.04,1
C08964,T1248,North,Standard,499,37.13,1
C08965,T1440,West,Standard,499,28.79,0
C08966,T1391,South,Standard,499,26.13,4
C08967,T1223,South,Premium,799,13.15,0
C08968,T1436,South,Standard,499,41.03,0
C08969,T1300,South,Premium,799,23.67,2
C08970,T1444,South,Basic,299,20.24,1
C08971,T1258,East,Premium,799,12.15,0
C08972,T1094,Central,Premium,799,28.96,1
C08973,T1186,East,Unlimited,1199,34.41,0
C08974,T1351,East,Unlimited,1199,35.82,0
C08975,T1396,South,Basic,299,13.03,1
C08976,T1172,East,Premium,799,27.39,1
C08977,T1302,Central,Basic,299,37.05,1
C08978,T1124,East,Basic,299,27.94,0
C08979,T1479,Central,Basic,299,37.73,0
C08980,T1294,Central,Unlimited,1199,34.36,0
C08981,T1372,Central,Premium,799,39.3,2
C08982,T1432,South,Premium,799,27.15,1
C08983,T1134,South,Unlimited,1199,35.57,0
C08984,T1198,South,Basic,299,32.27,1
C08985,T1345,North,Premium,799,25.65,0
C08986,T1007,North,Premium,799,32.08,2
C08987,T1262,East,Premium,799,24.31,2
C08988,T1299,South,Basic,299,15.03,1
C08989,T1453,Central,Premium,799,17.97,0
C08990,T1377,Central,Basic,299,26.58,0
C08991,T1261,North,Standard,499,30.99,1
C08992,T1335,Central,Premium,799,7.17,0
C08993,T1147,West,Unlimited,1199,29.74,0
C08994,T1364,East,Premium,799,19.01,1
C08995,T1021,West,Standard,499,28.14,0
C08996,T1469,Central,Premium,799,14.48,1
C08997,T1013,West,Unlimited,1199,17.23,0
C08998,T1477,West,Unlimited,1199,32.51,0
C08999,T1304,West,Premium,799,17.28,0
C09000,T1177,West,Premium,799,19.6,2
C09001,T1307,West,Standard,499,31.51,0
C09002,T1188,South,Premium,799,7.19,1
C09003,T1260,West,Basic,299,23.79,2
C09004,T1439,East,Basic,299,21.92,0
C09005,T1259,Central,Standard,499,22.2,3
C09006,T1228,West,Unlimited,1199,24.94,2
C09007,T1397,West,Premium,799,29.61,1
C09008,T1153,West,Unlimited,1199,26.98,0
C09009,T1393,West,Unlimited,1199,12.5,1
C09010,T1321,East,Unlimited,1199,30.37,0
C09011,T1478,West,Unlimited,1199,15.38,1
C09012,T1139,West,Premium,799,29.83,0
C09013,T1294,Central,Standard,499,28.25,0
C09014,T1189,West,Premium,799,19.84,1
C09015,T1450,South,Basic,299,27.8,0
C09016,T1064,Central,Standard,499,20.71,1
C09017,T1263,Central,Unlimited,1199,16.24,1
C09018,T1075,East,Premium,799,39.96,1
C09019,T1377,Central,Standard,499,11.03,0
C09020,T1247,Central,Unlimited,1199,15.84,1
C09021,T1315,West,Basic,299,27.29,1
C09022,T1008,East,Unlimited,1199,24.79,1
C09023,T1031,East,Premium,799,23.34,0
C09024,T1447,South,Premium,799,35.3,0
C09025,T1457,Central,Premium,799,42.15,1
C09026,T1307,West,Premium,799,16.36,2
C09027,T1280,South,Premium,799,24.54,1
C09028,T1291,West,Unlimited,1199,19.07,3
C09029,T1236,East,Premium,799,22.52,0
C09030,T1472,South,Basic,299,21.9,5
C09031,T1218,North,Standard,499,35.01,3
C09032,T1101,West,Premium,799,34.46,0
C09033,T1403,Central,Unlimited,1199,20.72,2
C09034,T1337,South,Unlimited,1199,36.16,2
C09035,T1078,Central,Premium,799,30.45,3
C09036,T1300,South,Standard,499,38.43,0
C09037,T1175,East,Basic,299,29.8,1
C09038,T1476,East,Standard,499,24.95,0
C09039,T1397,West,Unlimited,1199,31.35,0
C09040,T1220,South,Unlimited,1199,28.75,2
C09041,T1134,South,Basic,299,41.98,3
C09042,T1192,East,Premium,799,22.68,0
C09043,T1063,South,Standard,499,9.43,0
C09044,T1466,South,Standard,499,37.01,0
C09045,T1251,West,Standard,499,8.88,1
C09046,T1347,Central,Unlimited,1199,18.45,2
C09047,T1203,North,Premium,799,28.43,1
C09048,T1101,West,Basic,299,26.51,1
C09049,T1482,West,Premium,799,30.6,1
C09050,T1418,North,Premium,799,27.16,0
C09051,T1485,Central,Basic,299,22.37,4
C09052,T1355,South,Standard,499,48.86,3
C09053,T1141,North,Basic,299,27.41,1
C09054,T1254,South,Basic,299,48.35,2
C09055,T1028,East,Premium,799,5.59,2
C09056,T1144,East,Premium,799,21.07,1
C09057,T1172,East,Standard,499,37.46,1
C09058,T1404,West,Premium,799,10.25,4
C09059,T1182,West,Premium,799,26.27,2
C09060,T1454,East,Premium,799,20.31,0
C09061,T1472,South,Unlimited,1199,11.96,3
C09062,T1490,East,Basic,299,30.17,0
C09063,T1217,North,Standard,499,14.43,0
C09064,T1104,South,Premium,799,28.49,1
C09065,T1406,East,Unlimited,1199,11.73,2
C09066,T1358,South,Unlimited,1199,29.36,0
C09067,T1212,West,Basic,299,31.61,1
C09068,T1286,West,Premium,799,23.11,0
C09069,T1388,East,Basic,299,21.24,2
C09070,T1154,Central,Basic,299,13.6,4
C09071,T1015,North,Unlimited,1199,1.13,2
C09072,T1388,East,Basic,299,29.28,1
C09073,T1150,South,Standard,499,33.46,0
C09074,T1040,North,Unlimited,1199,1.35,0
C09075,T1045,West,Premium,799,36.64,2
C09076,T1466,South,Premium,799,27.54,1
C09077,T1348,East,Unlimited,1199,30.47,0
C09078,T1286,West,Premium,799,21.36,1
C09079,T1392,North,Standard,499,21.31,2
C09080,T1047,West,Unlimited,1199,13.17,3
C09081,T1298,South,Standard,499,14.47,3
C09082,T1200,East,Unlimited,1199,25.92,0
C09083,T1454,East,Basic,299,22.13,1
C09084,T1398,North,Standard,499,24.95,1
C09085,T1445,East,Basic,299,27.4,5
C09086,T1018,East,Premium,799,35.35,2
C09087,T1045,West,Basic,299,14.98,0
C09088,T1188,South,Premium,799,36.02,0
C09089,T1404,West,Standard,499,35.06,7
C09090,T1040,North,Basic,299,17.57,2
C09091,T1055,West,Premium,799,5.79,2
C09092,T1430,South,Standard,499,24.32,1
C09093,T1088,South,Basic,299,8.05,1
C09094,T1082,Central,Unlimited,1199,28.47,1
C09095,T1145,North,Basic,299,23.7,0
C09096,T1016,East,Standard,499,36.65,0
C09097,T1351,East,Standard,499,4.33,0
C09098,T1362,East,Standard,499,9.9,0
C09099,T1481,West,Unlimited,1199,24.25,3
C09100,T1124,East,Unlimited,1199,22.89,2
C09101,T1300,South,Basic,299,38.36,1
C09102,T1094,Central,Basic,299,21.13,0
C09103,T1340,North,Standard,499,11.54,1
C09104,T1278,East,Unlimited,1199,19.97,5
C09105,T1086,South,Basic,299,36.93,2
C09106,T1286,West,Standard,499,16.08,1
C09107,T1270,North,Premium,799,32.79,3
C09108,T1145,North,Unlimited,1199,14.89,1
C09109,T1266,West,Basic,299,27.5,0
C09110,T1385,South,Unlimited,1199,28.11,3
C09111,T1395,Central,Unlimited,1199,33.73,0
C09112,T1221,North,Unlimited,1199,22.85,0
C09113,T1127,Central,Premium,799,29.41,1
C09114,T1450,South,Standard,499,22.16,0
C09115,T1378,Central,Basic,299,0.0,3
C09116,T1278,East,Standard,499,22.02,4
C09117,T1262,East,Basic,299,36.59,1
C09118,T1095,Central,Premium,799,14.15,1
C09119,T1095,Central,Unlimited,1199,26.06,0
C09120,T1222,Central,Premium,799,24.8,0
C09121,T1246,East,Premium,799,21.62,0
C09122,T1076,Central,Unlimited,1199,22.87,1
C09123,T1157,Central,Premium,799,39.45,0
C09124,T1434,East,Basic,299,22.88,0
C09125,T1131,East,Unlimited,1199,34.83,3
C09126,T1331,Central,Standard,499,46.97,0
C09127,T1392,North,Standard,499,1.19,1
C09128,T1389,South,Unlimited,1199,26.74,2
C09129,T1306,East,Unlimited,1199,37.1,9
C09130,T1122,Central,Unlimited,1199,25.12,1
C09131,T1304,West,Premium,799,4.68,1
C09132,T1265,South,Basic,299,22.08,0
C09133,T1349,Central,Unlimited,1199,43.17,1
C09134,T1227,North,Premium,799,32.89,2
C09135,T1139,West,Standard,499,24.04,2
C09136,T1159,North,Unlimited,1199,37.36,3
C09137,T1269,East,Unlimited,1199,32.62,3
C09138,T1339,West,Basic,299,41.64,0
C09139,T1156,Central,Premium,799,9.49,2
C09140,T1196,Central,Standard,499,8.75,1
C09141,T1406,East,Premium,799,34.93,1
C09142,T1127,Central,Basic,299,28.1,1
C09143,T1414,South,Premium,799,26.78,0
C09144,T1169,West,Unlimited,1199,25.98,1
C09145,T1206,Central,Premium,799,26.82,2
C09146,T1334,North,Standard,499,36.88,1
C09147,T1100,South,Premium,799,19.89,0
C09148,T1005,North,Standard,499,17.61,2
C09149,T1320,South,Unlimited,1199,33.31,3
C09150,T1405,South,Basic,299,33.35,1
C09151,T1433,Central,Unlimited,1199,36.65,1
C09152,T1137,South,Unlimited,1199,42.33,2
C09153,T1199,West,Unlimited,1199,21.81,2
C09154,T1341,West,Basic,299,26.13,0
C09155,T1490,East,Basic,299,10.87,1
C09156,T1338,West,Standard,499,20.67,1
C09157,T1429,North,Standard,499,48.74,0
C09158,T1295,West,Standard,499,20.15,2
C09159,T1124,East,Standard,499,8.27,1
C09160,T1136,South,Unlimited,1199,27.99,2
C09161,T1286,West,Unlimited,1199,28.58,0
C09162,T1070,West,Standard,499,33.4,1
C09163,T1462,Central,Basic,299,7.69,0
C09164,T1115,North,Unlimited,1199,21.71,1
C09165,T1106,West,Standard,499,23.91,0
C09166,T1248,North,Premium,799,26.36,0
C09167,T1027,North,Unlimited,1199,27.31,0
C09168,T1345,North,Basic,299,38.1,0
C09169,T1104,South,Unlimited,1199,23.83,1
C09170,T1251,West,Premium,799,27.27,1
C09171,T1361,West,Premium,799,22.46,2
C09172,T1253,East,Standard,499,23.91,2
