fault_id,tower_id,timestamp,fault_type,severity,duration_minutes,resolved
F02660,T1043,2026-01-30 00:00:00,Configuration Error,Low,57,True
F02661,T1050,2026-01-03 06:00:00,Hardware Failure,Critical,188,True
F02662,T1205,2026-01-13 18:00:00,Radio Degradation,Critical,9,True
F02663,T1049,2026-01-25 12:00:00,Network Congestion,Medium,97,True
F02664,T1054,2026-01-26 00:00:00,Network Congestion,Low,5,False
F02665,T1471,2026-01-26 00:00:00,Radio Degradation,Medium,49,True
F02666,T1191,2026-01-14 12:00:00,Radio Degradation,Critical,42,True
F02667,T1077,2026-01-29 12:00:00,Configuration Error,Medium,14,True
F02668,T1331,2026-01-21 00:00:00,Power Issue,Low,191,True
F02669,T1366,2026-01-15 00:00:00,Configuration Error,Medium,92,True
F02670,T1129,2026-01-08 18:00:00,Backhaul Failure,Low,56,True
F02671,T1340,2026-01-06 00:00:00,Radio Degradation,Medium,21,True
F02672,T1105,2026-01-20 00:00:00,Configuration Error,Medium,9,False
F02673,T1059,2026-01-20 18:00:00,Backhaul Failure,Medium,17,True
F02674,T1245,2026-01-30 18:00:00,Radio Degradation,Medium,88,True
F02675,T1468,2026-01-11 06:00:00,Backhaul Failure,Critical,28,True
F02676,T1012,2026-01-18 12:00:00,Configuration Error,Medium,171,True
F02677,T1159,2026-01-22 06:00:00,Power Issue,Low,78,True
F02678,T1297,2026-01-22 12:00:00,Backhaul Failure,Low,77,True
F02679,T1346,2026-01-15 00:00:00,Hardware Failure,Medium,7,True
F02680,T1191,2026-01-06 12:00:00,Power Issue,Low,56,True
F02681,T1353,2026-01-13 18:00:00,Radio Degradation,Low,5,True
F02682,T1298,2026-01-10 06:00:00,Configuration Error,Low,42,False
F02683,T1346,2026-01-18 12:00:00,Backhaul Failure,High,64,True
F02684,T1169,2026-01-18 00:00:00,Power Issue,Medium,41,True
F02685,T1346,2026-01-22 12:00:00,Network Congestion,Medium,175,True
F02686,T1175,2026-01-06 12:00:00,Backhaul Failure,Low,71,True
F02687,T1274,2026-01-19 06:00:00,Configuration Error,Low,44,True
F02688,T1346,2026-01-12 00:00:00,Network Congestion,High,66,False
F02689,T1216,2026-01-18 18:00:00,Power Issue,Low,39,False
F02690,T1265,2026-01-17 12:00:00,Backhaul Failure,High,16,True
F02691,T1247,2026-01-20 12:00:00,Backhaul Failure,High,127,True
F02692,T1261,2026-01-08 00:00:00,Network Congestion,Low,246,True
F02693,T1273,2026-01-29 00:00:00,Hardware Failure,High,6,True
F02694,T1123,2026-01-02 06:00:00,Radio Degradation,High,231,True
F02695,T1326,2026-01-09 00:00:00,Hardware Failure,High,8,True
F02696,T1382,2026-01-03 12:00:00,Power Issue,Medium,5,True
F02697,T1278,2026-01-07 00:00:00,Network Congestion,Medium,95,True
F02698,T1151,2026-01-27 18:00:00,Backhaul Failure,Medium,168,False
F02699,T1259,2026-01-08 18:00:00,Backhaul Failure,High,69,True
F02700,T1313,2026-01-09 06:00:00,Configuration Error,High,88,True
F02701,T1054,2026-01-25 00:00:00,Hardware Failure,High,24,True
F02702,T1184,2026-01-20 00:00:00,Configuration Error,Medium,16,True
F02703,T1229,2026-01-20 06:00:00,Backhaul Failure,Low,126,True
F02704,T1326,2026-01-28 12:00:00,Backhaul Failure,Low,63,True
F02705,T1471,2026-01-18 18:00:00,Backhaul Failure,Low,37,True
F02706,T1304,2026-01-17 18:00:00,Backhaul Failure,Medium,5,True
F02707,T1123,2026-01-05 18:00:00,Configuration Error,Low,5,True
F02708,T1495,2026-01-29 12:00:00,Radio Degradation,Medium,112,True
F02709,T1407,2026-01-12 12:00:00,Configuration Error,High,38,True
F02710,T1366,2026-01-05 12:00:00,Radio Degradation,High,61,False
F02711,T1113,2026-01-14 12:00:00,Hardware Failure,Low,49,True
F02712,T1337,2026-01-02 06:00:00,Power Issue,Low,5,True
F02713,T1012,2026-01-29 06:00:00,Hardware Failure,Critical,16,True
F02714,T1472,2026-01-26 12:00:00,Power Issue,Low,70,True
F02715,T1078,2026-01-16 00:00:00,Radio Degradation,Low,103,True
F02716,T1481,2026-01-24 06:00:00,Configuration Error,Low,107,True
F02717,T1294,2026-01-17 18:00:00,Backhaul Failure,Medium,179,False
F02718,T1265,2026-01-05 18:00:00,Configuration Error,Critical,55,True
F02719,T1043,2026-01-29 18:00:00,Configuration Error,High,8,True
F02720,T1347,2026-01-24 00:00:00,Network Congestion,Low,50,True
F02721,T1495,2026-01-23 06:00:00,Power Issue,Low,7,False
F02722,T1331,2026-01-17 06:00:00,Network Congestion,Medium,349,True
F02723,T1216,2026-01-24 06:00:00,Network Congestion,High,10,True
F02724,T1005,2026-01-05 00:00:00,Configuration Error,Low,60,True
F02725,T1243,2026-01-24 00:00:00,Hardware Failure,Medium,139,True
F02726,T1265,2026-01-06 06:00:00,Configuration Error,Medium,45,True
F02727,T1049,2026-01-06 18:00:00,Backhaul Failure,Medium,190,True
F02728,T1266,2026-01-06 06:00:00,Power Issue,Medium,85,True
F02729,T1354,2026-01-12 12:00:00,Backhaul Failure,Low,92,True
F02730,T1245,2026-01-02 12:00:00,Network Congestion,Medium,15,True
F02731,T1055,2026-01-24 18:00:00,Backhaul Failure,High,37,True
F02732,T1050,2026-01-04 18:00:00,Hardware Failure,Medium,5,True
F02733,T1018,2026-01-04 18:00:00,Network Congestion,Low,57,True
F02734,T1256,2026-01-15 06:00:00,Radio Degradation,Medium,127,False
F02735,T1297,2026-01-11 06:00:00,Network Congestion,Low,27,False
F02736,T1298,2026-01-07 18:00:00,Network Congestion,Critical,217,True
F02737,T1278,2026-01-22 00:00:00,Configuration Error,Low,38,True
F02738,T1285,2026-01-08 06:00:00,Power Issue,Medium,5,True
F02739,T1037,2026-01-26 06:00:00,Power Issue,Medium,9,True
F02740,T1200,2026-01-04 18:00:00,Configuration Error,Medium,110,True
F02741,T1059,2026-01-08 06:00:00,Backhaul Failure,Low,8,False
F02742,T1245,2026-01-11 12:00:00,Power Issue,Medium,37,False
F02743,T1059,2026-01-20 00:00:00,Network Congestion,High,23,True
F02744,T1304,2026-01-15 00:00:00,Network Congestion,Medium,123,True
F02745,T1425,2026-01-02 12:00:00,Network Congestion,Medium,71,True
F02746,T1212,2026-01-17 18:00:00,Configuration Error,Low,14,True
F02747,T1278,2026-01-05 06:00:00,Network Congestion,Low,79,True
F02748,T1369,2026-01-04 06:00:00,Power Issue,Low,39,True
F02749,T1224,2026-01-18 06:00:00,Network Congestion,Low,218,True
F02750,T1212,2026-01-18 18:00:00,Radio Degradation,High,120,True
F02751,T1494,2026-01-17 18:00:00,Power Issue,Medium,22,True
F02752,T1401,2026-01-23 12:00:00,Configuration Error,Medium,41,True
F02753,T1359,2026-01-18 18:00:00,Hardware Failure,High,70,False
F02754,T1337,2026-01-07 00:00:00,Power Issue,Critical,168,True
F02755,T1184,2026-01-21 00:00:00,Radio Degradation,High,30,True
F02756,T1472,2026-01-15 00:00:00,Power Issue,High,137,True
F02757,T1181,2026-01-28 00:00:00,Hardware Failure,High,5,True
F02758,T1123,2026-01-25 12:00:00,Configuration Error,Low,19,True
F02759,T1175,2026-01-09 06:00:00,Hardware Failure,Medium,9,True
F02760,T1176,2026-01-19 18:00:00,Backhaul Failure,Low,64,True
F02761,T1059,2026-01-03 00:00:00,Network Congestion,Low,18,True
F02762,T1050,2026-01-05 00:00:00,Network Congestion,Low,8,True
F02763,T1458,2026-01-15 18:00:00,Backhaul Failure,High,69,True
F02764,T1472,2026-01-20 00:00:00,Hardware Failure,Low,29,True
F02765,T1468,2026-01-30 06:00:00,Hardware Failure,Low,17,True
F02766,T1043,2026-01-05 12:00:00,Configuration Error,Medium,5,True
F02767,T1018,2026-01-30 06:00:00,Network Congestion,High,82,True
F02768,T1151,2026-01-02 12:00:00,Radio Degradation,Low,153,True
F02769,T1181,2026-01-18 00:00:00,Configuration Error,Low,16,True
F02770,T1055,2026-01-26 12:00:00,Radio Degradation,Low,38,True
F02771,T1054,2026-01-06 00:00:00,Hardware Failure,Low,30,True
F02772,T1346,2026-01-13 06:00:00,Power Issue,High,66,True
F02773,T1278,2026-01-05 06:00:00,Radio Degradation,Low,142,True
F02774,T1404,2026-01-07 12:00:00,Power Issue,Medium,191,True
F02775,T1331,2026-01-26 00:00:00,Network Congestion,Medium,15,True
F02776,T1492,2026-01-05 18:00:00,Hardware Failure,High,24,True
F02777,T1266,2026-01-04 06:00:00,Power Issue,Low,18,False
F02778,T1330,2026-01-11 12:00:00,Backhaul Failure,Low,20,False
F02779,T1151,2026-01-28 00:00:00,Power Issue,High,87,True
F02780,T1347,2026-01-01 06:00:00,Backhaul Failure,High,21,True
F02781,T1373,2026-01-20 06:00:00,Backhaul Failure,Low,28,True
F02782,T1229,2026-01-06 00:00:00,Backhaul Failure,Medium,5,False
F02783,T1072,2026-01-14 00:00:00,Backhaul Failure,Low,13,True
F02784,T1054,2026-01-17 00:00:00,Power Issue,Low,105,False
F02785,T1425,2026-01-27 00:00:00,Network Congestion,Medium,33,True
F02786,T1306,2026-01-08 00:00:00,Hardware Failure,Low,40,True
F02787,T1274,2026-01-16 18:00:00,Power Issue,Medium,11,True
F02788,T1313,2026-01-03 12:00:00,Backhaul Failure,Medium,6,True
F02789,T1492,2026-01-12 12:00:00,Backhaul Failure,High,72,False
F02790,T1022,2026-01-16 00:00:00,Network Congestion,High,273,True
F02791,T1072,2026-01-01 00:00:00,Hardware Failure,Medium,162,True
F02792,T1233,2026-01-04 00:00:00,Network Congestion,Low,24,False
F02793,T1237,2026-01-18 06:00:00,Hardware Failure,Medium,13,True
F02794,T1395,2026-01-16 06:00:00,Backhaul Failure,Medium,57,True
F02795,T1294,2026-01-04 12:00:00,Backhaul Failure,Low,110,True
F02796,T1401,2026-01-04 12:00:00,Configuration Error,Low,47,True
F02797,T1233,2026-01-02 18:00:00,Backhaul Failure,Low,303,True
F02798,T1204,2026-01-08 12:00:00,Hardware Failure,Critical,12,True
F02799,T1054,2026-01-12 12:00:00,Backhaul Failure,Low,5,True
F02800,T1129,2026-01-04 06:00:00,Hardware Failure,Low,87,True
F02801,T1492,2026-01-18 12:00:00,Backhaul Failure,Medium,42,True
F02802,T1022,2026-01-16 00:00:00,Network Congestion,Low,10,True
F02803,T1256,2026-01-22 06:00:00,Radio Degradation,Medium,75,True
F02804,T1018,2026-01-30 12:00:00,Backhaul Failure,High,19,True
F02805,T1347,2026-01-03 12:00:00,Radio Degradation,Low,40,True
F02806,T1085,2026-01-23 18:00:00,Hardware Failure,Low,59,False
F02807,T1274,2026-01-14 18:00:00,Hardware Failure,Low,33,True
F02808,T1404,2026-01-01 00:00:00,Hardware Failure,Low,141,True
F02809,T1055,2026-01-15 00:00:00,Power Issue,Low,31,True
F02810,T1261,2026-01-19 06:00:00,Radio Degradation,High,5,True
F02811,T1204,2026-01-19 12:00:00,Radio Degradation,Low,19,True
F02812,T1393,2026-01-03 12:00:00,Network Congestion,Low,149,True
F02813,T1366,2026-01-02 12:00:00,Configuration Error,High,73,True
F02814,T1053,2026-01-26 18:00:00,Configuration Error,Low,42,True
F02815,T1494,2026-01-19 18:00:00,Configuration Error,Low,18,True
F02816,T1005,2026-01-18 12:00:00,Hardware Failure,Medium,5,True
F02817,T1259,2026-01-05 06:00:00,Backhaul Failure,Low,33,True
F02818,T1175,2026-01-19 12:00:00,Network Congestion,Low,5,True
F02819,T1278,2026-01-14 06:00:00,Network Congestion,Medium,5,False
F02820,T1055,2026-01-19 12:00:00,Radio Degradation,Medium,50,True
F02821,T1298,2026-01-15 00:00:00,Hardware Failure,Medium,84,False
F02822,T1123,2026-01-29 18:00:00,Configuration Error,Low,29,True
F02823,T1224,2026-01-17 18:00:00,Radio Degradation,High,9,True
F02824,T1237,2026-01-02 06:00:00,Configuration Error,Medium,141,True
F02825,T1340,2026-01-21 12:00:00,Hardware Failure,High,24,False
F02826,T1191,2026-01-26 00:00:00,Network Congestion,Low,5,True
F02827,T1298,2026-01-19 18:00:00,Network Congestion,High,121,True
F02828,T1018,2026-01-01 12:00:00,Configuration Error,Medium,5,True
F02829,T1105,2026-01-18 18:00:00,Power Issue,Low,12,True
F02830,T1212,2026-01-04 18:00:00,Power Issue,Medium,73,True
F02831,T1288,2026-01-19 18:00:00,Radio Degradation,Low,18,False
F02832,T1191,2026-01-06 00:00:00,Hardware Failure,Low,5,True
F02833,T1228,2026-01-11 18:00:00,Configuration Error,Low,7,True
F02834,T1169,2026-01-13 00:00:00,Power Issue,Medium,82,True
F02835,T1012,2026-01-22 00:00:00,Network Congestion,Medium,23,True
F02836,T1404,2026-01-09 06:00:00,Radio Degradation,Medium,27,True
F02837,T1366,2026-01-05 18:00:00,Configuration Error,High,24,True
F02838,T1055,2026-01-30 18:00:00,Configuration Error,Medium,82,True
F02839,T1404,2026-01-12 06:00:00,Configuration Error,Low,5,False
F02840,T1395,2026-01-26 18:00:00,Hardware Failure,Low,21,True
F02841,T1330,2026-01-21 06:00:00,Network Congestion,Medium,58,True
F02842,T1113,2026-01-18 06:00:00,Power Issue,Medium,107,True
F02843,T1266,2026-01-19 18:00:00,Network Congestion,Low,5,True
F02844,T1005,2026-01-30 18:00:00,Configuration Error,Medium,26,True
F02845,T1243,2026-01-13 06:00:00,Configuration Error,Low,79,True
F02846,T1297,2026-01-09 18:00:00,Radio Degradation,Low,113,True
F02847,T1336,2026-01-05 12:00:00,Hardware Failure,Low,93,True
F02848,T1193,2026-01-19 06:00:00,Configuration Error,Medium,24,True
F02849,T1468,2026-01-01 06:00:00,Power Issue,Medium,93,True
F02850,T1366,2026-01-08 00:00:00,Backhaul Failure,Low,51,True
F02851,T1175,2026-01-05 18:00:00,Radio Degradation,Medium,168,True
F02852,T1313,2026-01-27 00:00:00,Hardware Failure,Low,168,True
F02853,T1472,2026-01-19 06:00:00,Power Issue,Medium,6,False
F02854,T1359,2026-01-27 06:00:00,Network Congestion,Medium,23,True
F02855,T1151,2026-01-16 18:00:00,Hardware Failure,Low,5,False
F02856,T1337,2026-01-30 12:00:00,Power Issue,Medium,91,True
F02857,T1471,2026-01-25 00:00:00,Network Congestion,Low,34,False
F02858,T1369,2026-01-10 18:00:00,Network Congestion,Low,51,True
F02859,T1407,2026-01-11 00:00:00,Network Congestion,Medium,5,True
F02860,T1205,2026-01-14 18:00:00,Hardware Failure,Medium,133,True
F02861,T1354,2026-01-03 06:00:00,Configuration Error,Low,95,True
F02862,T1369,2026-01-18 00:00:00,Radio Degradation,Medium,10,False
F02863,T1176,2026-01-28 18:00:00,Backhaul Failure,High,33,True
F02864,T1415,2026-01-03 18:00:00,Power Issue,Medium,90,True
F02865,T1216,2026-01-26 06:00:00,Power Issue,Medium,8,False
F02866,T1301,2026-01-13 12:00:00,Radio Degradation,Medium,105,True
F02867,T1313,2026-01-26 06:00:00,Configuration Error,Critical,86,True
F02868,T1313,2026-01-18 18:00:00,Power Issue,High,95,True
F02869,T1382,2026-01-23 00:00:00,Power Issue,Low,21,True
F02870,T1356,2026-01-26 00:00:00,Hardware Failure,Low,29,True
F02871,T1127,2026-01-22 06:00:00,Hardware Failure,High,75,True
F02872,T1373,2026-01-08 18:00:00,Configuration Error,Low,29,True
F02873,T1228,2026-01-03 18:00:00,Configuration Error,Medium,95,True
F02874,T1127,2026-01-18 18:00:00,Network Congestion,Medium,5,True
F02875,T1393,2026-01-21 06:00:00,Hardware Failure,Medium,11,True
F02876,T1132,2026-01-20 00:00:00,Backhaul Failure,Medium,85,True
F02877,T1127,2026-01-21 12:00:00,Network Congestion,Low,80,False
F02878,T1022,2026-01-06 00:00:00,Power Issue,High,70,False
F02879,T1346,2026-01-28 12:00:00,Configuration Error,High,6,True
F02880,T1072,2026-01-16 18:00:00,Hardware Failure,Low,22,True
F02881,T1425,2026-01-01 12:00:00,Power Issue,Medium,54,True
F02882,T1369,2026-01-15 12:00:00,Radio Degradation,High,47,True
F02883,T1382,2026-01-25 12:00:00,Network Congestion,Low,21,True
F02884,T1005,2026-01-01 18:00:00,Network Congestion,Low,148,True
F02885,T1261,2026-01-26 18:00:00,Backhaul Failure,High,149,True
F02886,T1159,2026-01-25 18:00:00,Power Issue,Medium,21,True
F02887,T1053,2026-01-21 12:00:00,Radio Degradation,Medium,11,True
F02888,T1224,2026-01-01 18:00:00,Network Congestion,High,6,True
F02889,T1347,2026-01-10 06:00:00,Backhaul Failure,Medium,123,True
F02890,T1113,2026-01-22 18:00:00,Power Issue,Medium,196,True
F02891,T1298,2026-01-03 18:00:00,Hardware Failure,Low,24,True
F02892,T1393,2026-01-04 00:00:00,Power Issue,High,5,True
F02893,T1022,2026-01-18 18:00:00,Hardware Failure,Low,28,False
F02894,T1049,2026-01-01 00:00:00,Backhaul Failure,Medium,12,False
F02895,T1175,2026-01-23 18:00:00,Radio Degradation,Low,27,True
F02896,T1129,2026-01-19 12:00:00,Backhaul Failure,High,5,True
F02897,T1415,2026-01-15 06:00:00,Configuration Error,Medium,188,True
F02898,T1123,2026-01-21 18:00:00,Hardware Failure,Low,86,True
F02899,T1123,2026-01-02 06:00:00,Radio Degradation,Low,140,True
F02900,T1175,2026-01-11 06:00:00,Backhaul Failure,Low,80,True
F02901,T1184,2026-01-28 00:00:00,Backhaul Failure,Medium,46,False
F02902,T1359,2026-01-06 12:00:00,Power Issue,High,177,True
F02903,T1468,2026-01-04 06:00:00,Radio Degradation,Low,9,True
F02904,T1369,2026-01-09 00:00:00,Hardware Failure,Medium,55,True
F02905,T1382,2026-01-21 12:00:00,Power Issue,Medium,54,True
F02906,T1285,2026-01-28 06:00:00,Hardware Failure,Low,54,False
F02907,T1347,2026-01-30 18:00:00,Power Issue,High,160,True
F02908,T1495,2026-01-24 18:00:00,Configuration Error,High,122,True
F02909,T1445,2026-01-15 18:00:00,Backhaul Failure,High,104,True
F02910,T1385,2026-01-21 06:00:00,Backhaul Failure,Low,29,True
F02911,T1481,2026-01-18 18:00:00,Configuration Error,Low,10,True
F02912,T1228,2026-01-12 00:00:00,Configuration Error,Medium,48,True
F02913,T1331,2026-01-20 18:00:00,Network Congestion,High,165,True
F02914,T1204,2026-01-21 06:00:00,Hardware Failure,Low,5,False
F02915,T1288,2026-01-11 06:00:00,Power Issue,Medium,35,True
F02916,T1288,2026-01-29 12:00:00,Hardware Failure,Low,46,False
F02917,T1458,2026-01-26 00:00:00,Radio Degradation,Low,170,True
F02918,T1018,2026-01-16 12:00:00,Radio Degradation,High,21,True
F02919,T1492,2026-01-06 12:00:00,Power Issue,Low,122,True
F02920,T1373,2026-01-09 12:00:00,Backhaul Failure,Low,83,True
F02921,T1049,2026-01-29 12:00:00,Configuration Error,Low,71,True
F02922,T1151,2026-01-15 00:00:00,Hardware Failure,Medium,5,True
F02923,T1401,2026-01-22 12:00:00,Network Congestion,Medium,11,True
F02924,T1049,2026-01-15 12:00:00,Radio Degradation,Medium,10,True
F02925,T1205,2026-01-19 18:00:00,Radio Degradation,Medium,22,True
F02926,T1212,2026-01-23 00:00:00,Power Issue,Critical,71,True
F02927,T1304,2026-01-23 06:00:00,Backhaul Failure,Low,36,True
F02928,T1346,2026-01-05 12:00:00,Backhaul Failure,Low,8,True
F02929,T1050,2026-01-20 18:00:00,Configuration Error,Low,94,True
F02930,T1181,2026-01-27 06:00:00,Radio Degradation,Medium,99,True
F02931,T1326,2026-01-19 00:00:00,Network Congestion,Critical,29,False
F02932,T1340,2026-01-18 18:00:00,Hardware Failure,Low,121,True
F02933,T1205,2026-01-07 06:00:00,Radio Degradation,High,219,False
F02934,T1204,2026-01-19 06:00:00,Network Congestion,Low,5,True
F02935,T1472,2026-01-01 06:00:00,Network Congestion,Low,5,True
F02936,T1331,2026-01-23 18:00:00,Backhaul Failure,Medium,99,True
F02937,T1297,2026-01-17 18:00:00,Configuration Error,Low,9,True
F02938,T1445,2026-01-27 12:00:00,Network Congestion,Low,9,True
F02939,T1054,2026-01-02 06:00:00,Radio Degradation,Low,5,True
F02940,T1037,2026-01-21 00:00:00,Radio Degradation,Medium,81,True
F02941,T1175,2026-01-09 18:00:00,Radio Degradation,Medium,65,True
F02942,T1382,2026-01-14 12:00:00,Configuration Error,High,43,True
F02943,T1256,2026-01-24 00:00:00,Backhaul Failure,High,23,True
F02944,T1159,2026-01-01 12:00:00,Power Issue,High,126,False
F02945,T1404,2026-01-13 18:00:00,Hardware Failure,Low,52,False
F02946,T1337,2026-01-14 18:00:00,Configuration Error,Low,17,True
F02947,T1105,2026-01-01 18:00:00,Power Issue,Low,156,True
F02948,T1395,2026-01-23 06:00:00,Power Issue,Low,103,True
F02949,T1278,2026-01-04 18:00:00,Radio Degradation,High,145,False
F02950,T1415,2026-01-25 18:00:00,Hardware Failure,Medium,103,True
F02951,T1481,2026-01-25 06:00:00,Backhaul Failure,Medium,54,True
F02952,T1330,2026-01-05 18:00:00,Radio Degradation,Medium,9,True
F02953,T1274,2026-01-06 18:00:00,Radio Degradation,Medium,182,True
F02954,T1288,2026-01-18 18:00:00,Radio Degradation,Medium,31,True
F02955,T1205,2026-01-04 18:00:00,Radio Degradation,Critical,140,True
F02956,T1265,2026-01-26 00:00:00,Power Issue,Low,364,True
F02957,T1407,2026-01-06 12:00:00,Backhaul Failure,High,36,True
F02958,T1243,2026-01-01 06:00:00,Network Congestion,Low,42,True
F02959,T1072,2026-01-29 12:00:00,Backhaul Failure,High,53,True
F02960,T1245,2026-01-18 06:00:00,Backhaul Failure,Low,22,False
F02961,T1330,2026-01-28 00:00:00,Radio Degradation,Low,30,True
F02962,T1105,2026-01-26 18:00:00,Power Issue,Low,33,True
F02963,T1214,2026-01-15 18:00:00,Backhaul Failure,Low,86,True
F02964,T1354,2026-01-05 18:00:00,Power Issue,Low,5,True
F02965,T1105,2026-01-04 06:00:00,Power Issue,Low,49,True
F02966,T1274,2026-01-05 18:00:00,Power Issue,Low,14,True
F02967,T1175,2026-01-11 00:00:00,Backhaul Failure,Low,11,True
F02968,T1261,2026-01-24 12:00:00,Power Issue,High,5,True
F02969,T1330,2026-01-12 12:00:00,Power Issue,Medium,127,True
F02970,T1356,2026-01-14 06:00:00,Hardware Failure,High,149,True
F02971,T1373,2026-01-16 00:00:00,Configuration Error,Medium,5,False
F02972,T1224,2026-01-03 18:00:00,Network Congestion,High,13,True
F02973,T1237,2026-01-09 00:00:00,Backhaul Failure,Low,103,True
F02974,T1352,2026-01-28 18:00:00,Network Congestion,Medium,132,False
F02975,T1298,2026-01-11 12:00:00,Hardware Failure,Low,66,True
F02976,T1178,2026-01-30 06:00:00,Network Congestion,Medium,13,True
F02977,T1326,2026-01-03 06:00:00,Backhaul Failure,Low,45,False
